rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
9,9,-3,OLD,20174801,내 사랑,2017-07-12,30126500,0.3,-18065700,-37.5,1765353325,4733,-3077,-39.4,233098,59,136,2017-08-02,
10,10,0,NEW,20161081,애나벨 : 인형의 주인,2017-08-10,24408000,0.3,24408000,100,24408000,3051,3051,100,3051,9,10,2017-08-02,
1,1,0,NEW,20162869,택시운전사,2017-08-02,5116354700,73.3,5116354700,100,5687344800,698088,698088,100,784801,1446,7068,2017-08-02,K
2,2,-1,OLD,20161481,군함도,2017-07-26,1826982300,26.2,-1140921000,-38.4,39550790140,248200,-153894,-38.3,5188514,1109,4924,2017-08-02,K
3,3,-1,OLD,20162442,청년경찰,2017-08-09,21123100,0.3,-7172900,-25.3,189470300,1913,-1624,-45.9,22461,18,18,2017-08-02,K
4,4,2,OLD,20178982,박열,2017-06-28,5000000,0.1,3911000,359.1,18074564795,1000,843,536.9,2355625,20,20,2017-08-02,K
5,5,-2,OLD,20160021,달기, ,738000,0.0,-172000,-18.9,3973000,369,-86,-18.9,1984,1,5,2017-08-02,K
6,6,1,OLD,20174602,노무현입니다,2017-05-25,995000,0.0,345000,53.1,14545207612,189,74,64.3,1853061,5,5,2017-08-02,K
7,7,0,NEW,20179187,공범자들,2017-08-17,1584000,0.0,1584000,100,19117000,176,176,100,2210,1,2,2017-08-02,K
8,8,1,OLD,20179732,그 여자의 죄가 아니다, ,350000,0.0,162000,86.2,914000,175,81,86.2,457,1,2,2017-08-02,K
9,9,0,NEW,20162722,보안관,2017-05-03,1384000,0.0,1384000,100,20844405409,173,173,100,2588617,1,1,2017-08-02,K
10,10,0,NEW,20030350,올드보이,2003-11-21,858000,0.0,858000,100,1995655300,106,106,100,308120,1,1,2017-08-02,K
1,1,0,OLD,20173403,슈퍼배드 3,2017-07-26,1307515600,50.1,-379658700,-22.5,13903346720,189977,-52843,-21.8,1922726,844,2986,2017-08-02,F
2,2,11,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,645190000,24.7,638854000,10082.9,664845000,94241,93185,8824.3,96959,546,1129,2017-08-02,F
3,3,-1,OLD,20164621,덩케르크,2017-07-20,371246800,14.2,-383810500,-50.8,20651762933,40643,-48942,-54.6,2406128,438,951,2017-08-02,F
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,55231300,2.1,-74938000,-57.6,2050966900,8308,-11183,-57.4,282689,123,145,2017-08-02,F
5,5,-2,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,60191300,2.3,-192807400,-76.2,58735174620,8123,-25901,-76.1,7209548,117,187,2017-08-02,F
6,6,0,NEW,20179186,이모티: 더 무비,2017-08-02,46349500,1.8,46349500,100,47557500,6710,6710,100,6861,126,264,2017-08-02,F
7,7,-2,OLD,20174801,내 사랑,2017-07-12,30126500,1.2,-18065700,-37.5,1765353325,4733,-3077,-39.4,233098,59,136,2017-08-02,F
8,8,0,NEW,20161081,애나벨 : 인형의 주인,2017-08-10,24408000,0.9,24408000,100,24408000,3051,3051,100,3051,9,10,2017-08-02,F
9,9,-2,OLD,20177501,플립,2017-07-12,12224200,0.5,-32217800,-72.5,2720907100,1620,-4307,-72.7,342576,54,85,2017-08-02,F
10,10,-1,OLD,20176562,예수는 역사다,2017-07-13,6774000,0.3,-17851700,-72.5,1029535300,956,-2459,-72,143626,25,33,2017-08-02,F
1,1,0,OLD,20162869,택시운전사,2017-08-02,4825521000,57.4,-290833700,-5.7,10512865800,651779,-46309,-6.6,1436580,1553,7293,2017-08-03,
2,2,0,OLD,20161481,군함도,2017-07-26,1462878500,17.4,-364103800,-19.9,41013668640,199203,-48997,-19.7,5387717,1075,4628,2017-08-03,
3,3,0,OLD,20173403,슈퍼배드 3,2017-07-26,1087898100,12.9,-219617500,-16.8,14991244820,158155,-31822,-16.8,2080881,859,2955,2017-08-03,
4,4,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,374427600,4.5,-270762400,-42,1039272600,54243,-39998,-42.4,151202,582,1198,2017-08-03,
5,5,0,OLD,20164621,덩케르크,2017-07-20,344822200,4.1,-26424600,-7.1,20996585133,37230,-3413,-8.4,2443358,432,909,2017-08-03,
6,6,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,48053000,0.6,-7178300,-13,2099019900,7209,-1099,-13.2,289898,120,141,2017-08-03,
7,7,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,52714100,0.6,-7477200,-12.4,58787888720,7051,-1072,-13.2,7216599,116,189,2017-08-03,
8,8,0,OLD,20179186,이모티: 더 무비,2017-08-02,40854800,0.5,-5494700,-11.9,88412300,5963,-747,-11.1,12824,134,258,2017-08-03,
9,9,0,OLD,20174801,내 사랑,2017-07-12,26070800,0.3,-4055700,-13.5,1791424125,4172,-561,-11.9,237270,62,120,2017-08-03,
10,10,9,OLD,20178762,파리로 가는 길,2017-08-03,29270800,0.3,24585800,524.8,35443800,4001,3418,586.3,4770,79,114,2017-08-03,
1,1,0,OLD,20162869,택시운전사,2017-08-02,4825521000,76.2,-290833700,-5.7,10512865800,651779,-46309,-6.6,1436580,1553,7293,2017-08-03,K
2,2,0,OLD,20161481,군함도,2017-07-26,1462878500,23.1,-364103800,-19.9,41013668640,199203,-48997,-19.7,5387717,1075,4628,2017-08-03,K
3,3,0,OLD,20162442,청년경찰,2017-08-09,21749000,0.3,625900,3,211219300,2646,733,38.3,25107,12,12,2017-08-03,K
4,4,0,OLD,20178982,박열,2017-06-28,5475000,0.1,475000,9.5,18080039795,1093,93,9.3,2356718,22,22,2017-08-03,K
5,5,0,OLD,20160021,달기, ,652000,0.0,-86000,-11.7,4625000,326,-43,-11.7,2310,1,5,2017-08-03,K
6,6,1,OLD,20179187,공범자들,2017-08-17,2880000,0.0,1296000,81.8,21997000,320,144,81.8,2530,1,1,2017-08-03,K
7,7,5,OLD,20164859,여자들,2017-08-03,1860900,0.0,1182900,174.5,9517200,255,187,275,1319,40,52,2017-08-03,K
8,8,0,NEW,20166132,김광석,2017-08-30,1712000,0.0,1712000,100,1712000,214,214,100,214,1,1,2017-08-03,K
9,9,2,OLD,20154427,불온한 당신,2017-07-20,1778000,0.0,1125500,172.5,20347700,201,113,128.4,2825,12,14,2017-08-03,K
10,10,-4,OLD,20174602,노무현입니다,2017-05-25,1066000,0.0,71000,7.1,14546273612,197,8,4.2,1853258,5,5,2017-08-03,K
1,1,0,OLD,20173403,슈퍼배드 3,2017-07-26,1087898100,52.6,-219617500,-16.8,14991244820,158155,-31822,-16.8,2080881,859,2955,2017-08-03,F
2,2,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,374427600,18.1,-270762400,-42,1039272600,54243,-39998,-42.4,151202,582,1198,2017-08-03,F
3,3,0,OLD,20164621,덩케르크,2017-07-20,344822200,16.7,-26424600,-7.1,20996585133,37230,-3413,-8.4,2443358,432,909,2017-08-03,F
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,48053000,2.3,-7178300,-13,2099019900,7209,-1099,-13.2,289898,120,141,2017-08-03,F
5,5,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,52714100,2.5,-7477200,-12.4,58787888720,7051,-1072,-13.2,7216599,116,189,2017-08-03,F
6,6,0,OLD,20179186,이모티: 더 무비,2017-08-02,40854800,2.0,-5494700,-11.9,88412300,5963,-747,-11.1,12824,134,258,2017-08-03,F
7,7,0,OLD,20174801,내 사랑,2017-07-12,26070800,1.3,-4055700,-13.5,1791424125,4172,-561,-11.9,237270,62,120,2017-08-03,F
8,8,7,OLD,20178762,파리로 가는 길,2017-08-03,29270800,1.4,24585800,524.8,35443800,4001,3418,586.3,4770,79,114,2017-08-03,F
9,9,0,OLD,20177501,플립,2017-07-12,13094900,0.6,870700,7.1,2734002000,1710,90,5.6,344286,55,86,2017-08-03,F
10,10,12,OLD,20174962,레이디 맥베스,2017-08-03,11469300,0.6,9971300,665.6,20250300,1642,1450,755.2,2554,48,65,2017-08-03,F
1,1,0,OLD,20162869,택시운전사,2017-08-02,5809978335,61.1,984457335,20.4,16322844135,707113,55334,8.5,2143693,1677,7850,2017-08-04,
2,2,0,OLD,20161481,군함도,2017-07-26,1539234185,16.2,76355685,5.2,42552902825,187684,-11519,-5.8,5575401,1018,4273,2017-08-04,
3,3,0,OLD,20173403,슈퍼배드 3,2017-07-26,1094030795,11.5,6132695,0.6,16085275615,143904,-14251,-9,2224785,884,3012,2017-08-04,
4,4,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,326395300,3.4,-48032300,-12.8,1365667900,42806,-11437,-21.1,194008,557,1162,2017-08-04,
5,5,0,OLD,20164621,덩케르크,2017-07-20,421078720,4.4,76256520,22.1,21417663853,41859,4629,12.4,2485217,430,916,2017-08-04,
6,6,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,54087300,0.6,6034300,12.6,2153107200,7177,-32,-0.4,297075,132,158,2017-08-04,
7,7,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,59579600,0.6,6865500,13,58847468320,7144,93,1.3,7223743,116,192,2017-08-04,
8,8,0,OLD,20179186,이모티: 더 무비,2017-08-02,38676000,0.4,-2178800,-5.3,127088300,5070,-893,-15,17894,127,240,2017-08-04,
9,9,1,OLD,20178762,파리로 가는 길,2017-08-03,37277900,0.4,8007100,27.4,72721700,4559,558,13.9,9329,79,116,2017-08-04,
10,10,-1,OLD,20174801,내 사랑,2017-07-12,27154800,0.3,1084000,4.2,1818578925,4167,-5,-0.1,241437,60,118,2017-08-04,
1,1,0,OLD,20162869,택시운전사,2017-08-02,5809978335,78.9,984457335,20.4,16322844135,707113,55334,8.5,2143693,1677,7850,2017-08-04,K
2,2,0,OLD,20161481,군함도,2017-07-26,1539234185,20.9,76355685,5.2,42552902825,187684,-11519,-5.8,5575401,1018,4273,2017-08-04,K
3,3,3,OLD,20179187,공범자들,2017-08-17,3332000,0.0,452000,15.7,25329000,666,346,108.1,3196,1,1,2017-08-04,K
4,4,0,NEW,20151003,장산범,2017-08-17,2436000,0.0,2436000,100,12102000,406,406,100,1699,1,1,2017-08-04,K
5,5,2,OLD,20164859,여자들,2017-08-03,1589600,0.0,-271300,-14.6,11106800,215,-40,-15.7,1534,38,49,2017-08-04,K
6,6,4,OLD,20174602,노무현입니다,2017-05-25,667000,0.0,-399000,-37.4,14546940612,118,-79,-40.1,1853376,5,5,2017-08-04,K
7,7,0,NEW,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,1254000,0.0,1254000,100,7561048625,114,114,100,936376,1,1,2017-08-04,K
8,8,0,NEW,20167301,아가씨(확장판), ,943500,0.0,943500,100,95448900,104,104,100,12575,1,1,2017-08-04,K
9,9,-5,OLD,20178982,박열,2017-06-28,500000,0.0,-4975000,-90.9,18080539795,100,-993,-90.9,2356818,5,5,2017-08-04,K
10,10,0,NEW,20050148,친절한 금자씨,2005-07-29,883500,0.0,883500,100,20489473593,96,96,100,3120481,1,1,2017-08-04,K
1,1,0,OLD,20173403,슈퍼배드 3,2017-07-26,1094030795,51.0,6132695,0.6,16085275615,143904,-14251,-9,2224785,884,3012,2017-08-04,F
2,2,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,326395300,15.2,-48032300,-12.8,1365667900,42806,-11437,-21.1,194008,557,1162,2017-08-04,F
3,3,0,OLD,20164621,덩케르크,2017-07-20,421078720,19.6,76256520,22.1,21417663853,41859,4629,12.4,2485217,430,916,2017-08-04,F
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,54087300,2.5,6034300,12.6,2153107200,7177,-32,-0.4,297075,132,158,2017-08-04,F
5,5,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,59579600,2.8,6865500,13,58847468320,7144,93,1.3,7223743,116,192,2017-08-04,F
6,6,0,OLD,20179186,이모티: 더 무비,2017-08-02,38676000,1.8,-2178800,-5.3,127088300,5070,-893,-15,17894,127,240,2017-08-04,F
7,7,1,OLD,20178762,파리로 가는 길,2017-08-03,37277900,1.7,8007100,27.4,72721700,4559,558,13.9,9329,79,116,2017-08-04,F
8,8,-1,OLD,20174801,내 사랑,2017-07-12,27154800,1.3,1084000,4.2,1818578925,4167,-5,-0.1,241437,60,118,2017-08-04,F
9,9,1,OLD,20174962,레이디 맥베스,2017-08-03,21460300,1.0,9991000,87.1,41710600,2564,922,56.2,5118,53,67,2017-08-04,F
10,10,-1,OLD,20177501,플립,2017-07-12,14279000,0.7,1184100,9,2748281000,1676,-34,-2,345962,52,81,2017-08-04,F
1,1,0,OLD,20162869,택시운전사,2017-08-02,9280365401,63.5,3470387066,59.7,25603209536,1123443,416330,58.9,3267136,1827,8699,2017-08-05,
2,2,0,OLD,20161481,군함도,2017-07-26,2245544801,15.4,706310616,45.9,44798447626,270522,82838,44.1,5845923,957,3704,2017-08-05,
3,3,0,OLD,20173403,슈퍼배드 3,2017-07-26,1590623404,10.9,496592609,45.4,17675899019,203999,60095,41.8,2428784,914,3101,2017-08-05,
4,4,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,477159000,3.3,150763700,46.2,1842826900,62418,19612,45.8,256426,521,1096,2017-08-05,
5,5,0,OLD,20164621,덩케르크,2017-07-20,580765395,4.0,159686675,37.9,21998429248,58495,16636,39.7,2543712,416,865,2017-08-05,
6,6,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,74059100,0.5,19971800,36.9,2227166300,9920,2743,38.2,306995,142,186,2017-08-05,
7,7,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,80729400,0.6,21149800,35.5,58928197720,9586,2442,34.2,7233329,120,189,2017-08-05,
8,8,2,OLD,20174801,내 사랑,2017-07-12,41892100,0.3,14737300,54.3,1860471025,6364,2197,52.7,247801,59,124,2017-08-05,
9,9,0,OLD,20178762,파리로 가는 길,2017-08-03,50002000,0.3,12724100,34.1,122723700,5942,1383,30.3,15271,76,111,2017-08-05,
10,10,-2,OLD,20179186,이모티: 더 무비,2017-08-02,38098100,0.3,-577900,-1.5,165186400,4941,-129,-2.5,22835,133,202,2017-08-05,
1,1,0,OLD,20162869,택시운전사,2017-08-02,9280365401,80.4,3470387066,59.7,25603209536,1123443,416330,58.9,3267136,1827,8699,2017-08-05,K
2,2,0,OLD,20161481,군함도,2017-07-26,2245544801,19.5,706310616,45.9,44798447626,270522,82838,44.1,5845923,957,3704,2017-08-05,K
3,3,0,NEW,20162442,청년경찰,2017-08-09,10143400,0.1,10143400,100,221362700,1146,1146,100,26253,4,4,2017-08-05,K
4,4,1,OLD,20164859,여자들,2017-08-03,1817000,0.0,227400,14.3,12923800,238,23,10.7,1772,32,39,2017-08-05,K
5,5,1,OLD,20174602,노무현입니다,2017-05-25,1396000,0.0,729000,109.3,14548336612,208,90,76.3,1853584,5,5,2017-08-05,K
6,6,5,OLD,20154427,불온한 당신,2017-07-20,942000,0.0,498500,112.4,21733200,127,68,115.3,3011,8,9,2017-08-05,K
7,7,0,NEW,20020106,복수는 나의 것,2002-03-28,1067000,0.0,1067000,100,6377500,116,116,100,929,1,1,2017-08-05,K
8,8,0,NEW,20030350,올드보이,2003-11-21,947000,0.0,947000,100,1996602300,106,106,100,308226,1,1,2017-08-05,K
9,9,0,OLD,20178982,박열,2017-06-28,500000,0.0,0,0,18081039795,100,0,0,2356918,5,5,2017-08-05,K
10,10,7,OLD,20164643,재꽃,2017-07-06,351500,0.0,334500,1967.6,34455000,45,42,1400,4771,6,6,2017-08-05,K
1,1,0,OLD,20173403,슈퍼배드 3,2017-07-26,1590623404,51.8,496592609,45.4,17675899019,203999,60095,41.8,2428784,914,3101,2017-08-05,F
2,2,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,477159000,15.5,150763700,46.2,1842826900,62418,19612,45.8,256426,521,1096,2017-08-05,F
3,3,0,OLD,20164621,덩케르크,2017-07-20,580765395,18.9,159686675,37.9,21998429248,58495,16636,39.7,2543712,416,865,2017-08-05,F
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,74059100,2.4,19971800,36.9,2227166300,9920,2743,38.2,306995,142,186,2017-08-05,F
5,5,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,80729400,2.6,21149800,35.5,58928197720,9586,2442,34.2,7233329,120,189,2017-08-05,F
6,6,2,OLD,20174801,내 사랑,2017-07-12,41892100,1.4,14737300,54.3,1860471025,6364,2197,52.7,247801,59,124,2017-08-05,F
7,7,0,OLD,20178762,파리로 가는 길,2017-08-03,50002000,1.6,12724100,34.1,122723700,5942,1383,30.3,15271,76,111,2017-08-05,F
8,8,-2,OLD,20179186,이모티: 더 무비,2017-08-02,38098100,1.2,-577900,-1.5,165186400,4941,-129,-2.5,22835,133,202,2017-08-05,F
9,9,0,OLD,20174962,레이디 맥베스,2017-08-03,16418100,0.5,-5042200,-23.5,58128700,2014,-550,-21.5,7132,48,59,2017-08-05,F
10,10,11,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,15876000,0.5,14268500,887.6,573466500,1939,1749,920.5,68966,26,34,2017-08-05,F
1,1,0,OLD,20162869,택시운전사,2017-08-02,9039743900,65.5,-240621501,-2.6,34642953436,1093911,-29532,-2.6,4361047,1906,8929,2017-08-06,
2,2,0,OLD,20161481,군함도,2017-07-26,1945448300,14.1,-300096501,-13.4,46743895926,234726,-35796,-13.2,6080649,922,3432,2017-08-06,
3,3,0,OLD,20173403,슈퍼배드 3,2017-07-26,1468188900,10.6,-122434504,-7.7,19144087919,187543,-16456,-8.1,2616327,880,2928,2017-08-06,
4,4,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,424340500,3.1,-52818500,-11.1,2267167400,55506,-6912,-11.1,311932,510,1027,2017-08-06,
5,5,0,OLD,20164621,덩케르크,2017-07-20,502487800,3.6,-78277595,-13.5,22500917048,50096,-8399,-14.4,2593808,412,834,2017-08-06,
6,6,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,73380400,0.5,-678700,-0.9,2300546700,9659,-261,-2.6,316654,139,184,2017-08-06,
7,7,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,62509700,0.5,-18219700,-22.6,58990707420,7437,-2149,-22.4,7240766,116,187,2017-08-06,
8,8,0,OLD,20174801,내 사랑,2017-07-12,37645900,0.3,-4246200,-10.1,1898116925,5739,-625,-9.8,253540,61,120,2017-08-06,
9,9,0,OLD,20178762,파리로 가는 길,2017-08-03,45867900,0.3,-4134100,-8.3,168591600,5490,-452,-7.6,20761,74,108,2017-08-06,
10,10,0,OLD,20179186,이모티: 더 무비,2017-08-02,42174000,0.3,4075900,10.7,207360400,5415,474,9.6,28250,120,189,2017-08-06,
1,1,0,OLD,20162869,택시운전사,2017-08-02,9039743900,82.0,-240621501,-2.6,34642953436,1093911,-29532,-2.6,4361047,1906,8929,2017-08-06,K
2,2,0,OLD,20161481,군함도,2017-07-26,1945448300,17.6,-300096501,-13.4,46743895926,234726,-35796,-13.2,6080649,922,3432,2017-08-06,K
3,3,0,OLD,20162442,청년경찰,2017-08-09,37897500,0.3,27754100,273.6,259260200,3931,2785,243,30184,14,14,2017-08-06,K
4,4,0,OLD,20164859,여자들,2017-08-03,1625500,0.0,-191500,-10.5,14549300,179,-59,-24.8,1951,27,32,2017-08-06,K
5,5,0,OLD,20174602,노무현입니다,2017-05-25,1212000,0.0,-184000,-13.2,14549548612,175,-33,-15.9,1853759,4,4,2017-08-06,K
6,6,0,NEW,20072141,열녀문, ,345000,0.0,345000,100,8581000,115,115,100,4097,1,2,2017-08-06,K
7,7,2,OLD,20178982,박열,2017-06-28,500000,0.0,0,0,18081539795,100,0,0,2357018,5,5,2017-08-06,K
8,8,0,NEW,19598040,자매의 화원, ,184000,0.0,184000,100,1578000,92,92,100,789,1,4,2017-08-06,K
9,9,-3,OLD,20154427,불온한 당신,2017-07-20,501500,0.0,-440500,-46.8,22234700,62,-65,-51.2,3073,6,6,2017-08-06,K
10,10,8,OLD,20160746,파밍 보이즈,2017-07-13,232000,0.0,216000,1350,19368200,45,43,2150,2829,2,2,2017-08-06,K
1,1,0,OLD,20173403,슈퍼배드 3,2017-07-26,1468188900,53.0,-122434504,-7.7,19144087919,187543,-16456,-8.1,2616327,880,2928,2017-08-06,F
2,2,0,OLD,20170124,명탐정 코난:진홍의 연가,2017-08-02,424340500,15.3,-52818500,-11.1,2267167400,55506,-6912,-11.1,311932,510,1027,2017-08-06,F
3,3,0,OLD,20164621,덩케르크,2017-07-20,502487800,18.1,-78277595,-13.5,22500917048,50096,-8399,-14.4,2593808,412,834,2017-08-06,F
4,4,0,OLD,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,73380400,2.6,-678700,-0.9,2300546700,9659,-261,-2.6,316654,139,184,2017-08-06,F
5,5,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,62509700,2.3,-18219700,-22.6,58990707420,7437,-2149,-22.4,7240766,116,187,2017-08-06,F
6,6,0,OLD,20174801,내 사랑,2017-07-12,37645900,1.4,-4246200,-10.1,1898116925,5739,-625,-9.8,253540,61,120,2017-08-06,F
7,7,0,OLD,20178762,파리로 가는 길,2017-08-03,45867900,1.7,-4134100,-8.3,168591600,5490,-452,-7.6,20761,74,108,2017-08-06,F
