rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
8,8,-5,OLD,20161744,트롤,2017-02-16,7534800,0.7,-173326000,-95.8,4763116000,1025,-21771,-95.5,643677,181,250,2017-03-06,F
9,9,-1,OLD,20170509,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,6224500,0.6,-37526500,-85.8,691564500,812,-4867,-85.7,90393,83,133,2017-03-06,F
10,10,4,OLD,20171141,러빙,2017-03-01,4519000,0.4,-3791000,-45.6,61760100,672,-359,-34.8,7928,115,149,2017-03-06,F
1,1,0,OLD,20161827,로건,2017-03-01,613191900,40.6,-68187100,-10,10699158065,78915,-8452,-9.7,1246147,877,3832,2017-03-07,
2,2,0,OLD,20150971,해빙,2017-03-01,257946900,17.1,-43597200,-14.5,8135985665,34330,-5435,-13.7,983983,770,3443,2017-03-07,
3,3,0,OLD,20170241,23 아이덴티티,2017-02-22,127320400,8.4,-17834800,-12.3,12677524935,16504,-2261,-12,1562611,470,1717,2017-03-07,
4,4,0,OLD,20166421,재심,2017-02-15,112129000,7.4,-2873000,-2.5,18306196737,15439,-211,-1.3,2298013,500,1415,2017-03-07,
5,5,1,OLD,20158799,눈길,2017-03-01,43960300,2.9,8187600,22.9,773586500,6355,1166,22.5,101265,422,876,2017-03-07,
6,6,2,OLD,20167904,라라랜드,2016-12-07,42911400,2.8,9816300,29.7,28199794128,6040,1652,37.6,3372443,175,291,2017-03-07,
7,7,0,OLD,20165927,문라이트,2017-02-22,40230400,2.7,4500600,12.6,931208400,5703,952,20,115738,191,357,2017-03-07,
8,8,13,OLD,20167363,히든 피겨스,2017-03-23,40640000,2.7,37094000,1046.1,79462600,5080,4686,1189.3,9671,24,24,2017-03-07,
9,9,-4,OLD,20166468,사일런스,2017-02-28,33177400,2.2,-4465600,-11.9,470223300,4793,-689,-12.6,61237,316,483,2017-03-07,
10,10,-1,OLD,20166101,존 윅 - 리로드,2017-02-22,25765000,1.7,-113900,-0.4,2068932500,3990,26,0.7,255641,174,407,2017-03-07,
1,1,0,OLD,20150971,해빙,2017-03-01,257946900,51.7,-43597200,-14.5,8135985665,34330,-5435,-13.7,983983,770,3443,2017-03-07,K
2,2,0,OLD,20166421,재심,2017-02-15,112129000,22.5,-2873000,-2.5,18306196737,15439,-211,-1.3,2298013,500,1415,2017-03-07,K
3,3,0,OLD,20158799,눈길,2017-03-01,43960300,8.8,8187600,22.9,773586500,6355,1166,22.5,101265,422,876,2017-03-07,K
4,4,0,OLD,20150964,조작된 도시,2017-02-09,24458700,4.9,-3271600,-11.8,20031895387,3377,-443,-11.6,2499586,245,408,2017-03-07,K
5,5,0,OLD,20161723,싱글라이더,2017-02-22,20235200,4.1,-681200,-3.3,2633723321,2869,-68,-2.3,344469,227,327,2017-03-07,K
6,6,0,OLD,20162181,프리즌,2017-03-23,17219000,3.5,8900000,107,25538000,2243,1114,98.7,3372,16,16,2017-03-07,K
7,7,0,NEW,20172401,왕을 참하라,2017-03-16,5496000,1.1,5496000,100,6140000,722,722,100,814,3,4,2017-03-07,K
8,8,0,OLD,20166422,커피 메이트,2017-03-01,4449500,0.9,866000,24.2,46038000,601,113,23.2,5677,89,141,2017-03-07,K
9,9,-2,OLD,20150753,눈발,2017-03-01,3859000,0.8,-2661000,-40.8,109595300,509,-346,-40.5,12281,56,76,2017-03-07,K
10,10,0,OLD,20151228,공조,2017-01-18,1907000,0.4,-175500,-8.4,63779216826,277,-13,-4.5,7817088,31,39,2017-03-07,K
1,1,0,OLD,20161827,로건,2017-03-01,613191900,60.6,-68187100,-10,10699158065,78915,-8452,-9.7,1246147,877,3832,2017-03-07,F
2,2,0,OLD,20170241,23 아이덴티티,2017-02-22,127320400,12.6,-17834800,-12.3,12677524935,16504,-2261,-12,1562611,470,1717,2017-03-07,F
3,3,2,OLD,20167904,라라랜드,2016-12-07,42911400,4.2,9816300,29.7,28199794128,6040,1652,37.6,3372443,175,291,2017-03-07,F
4,4,0,OLD,20165927,문라이트,2017-02-22,40230400,4.0,4500600,12.6,931208400,5703,952,20,115738,191,357,2017-03-07,F
5,5,8,OLD,20167363,히든 피겨스,2017-03-23,40640000,4.0,37094000,1046.1,79462600,5080,4686,1189.3,9671,24,24,2017-03-07,F
6,6,-3,OLD,20166468,사일런스,2017-02-28,33177400,3.3,-4465600,-11.9,470223300,4793,-689,-12.6,61237,316,483,2017-03-07,F
7,7,-1,OLD,20166101,존 윅 - 리로드,2017-02-22,25765000,2.5,-113900,-0.4,2068932500,3990,26,0.7,255641,174,407,2017-03-07,F
8,8,-1,OLD,20167922,핵소 고지,2017-02-22,9925000,1.0,-2233600,-18.4,1270639900,1391,-312,-18.3,166783,105,142,2017-03-07,F
9,9,5,OLD,20168149,내 이름은 꾸제트,2017-03-09,9917000,1.0,6969000,236.4,18453000,1325,945,248.7,2506,11,11,2017-03-07,F
10,10,0,NEW,20050028,밀리언 달러 베이비,2005-03-10,8632000,0.9,8632000,100,4691059179,1079,1079,100,726766,7,7,2017-03-07,F
1,1,16,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,743887100,39.5,736127100,9486.2,792942100,93804,92834,9570.5,98822,780,3927,2017-03-08,
2,2,-1,OLD,20161827,로건,2017-03-01,512820600,27.3,-100371300,-16.4,11211978665,66647,-12268,-15.5,1312794,822,3313,2017-03-08,
3,3,-1,OLD,20150971,해빙,2017-03-01,170273600,9.1,-87673300,-34,8306259265,22936,-11394,-33.2,1006919,570,2314,2017-03-08,
4,4,0,OLD,20166421,재심,2017-02-15,85839800,4.6,-26289200,-23.4,18392036537,11769,-3670,-23.8,2309782,435,1052,2017-03-08,
5,5,-2,OLD,20170241,23 아이덴티티,2017-02-22,87311100,4.6,-40009300,-31.4,12764836035,11348,-5156,-31.2,1573959,396,1132,2017-03-08,
6,6,0,OLD,20167904,라라랜드,2016-12-07,34450000,1.8,-8461400,-19.7,28234244128,4583,-1457,-24.1,3377026,166,296,2017-03-08,
7,7,0,OLD,20165927,문라이트,2017-02-22,30705000,1.6,-9525400,-23.7,961913400,4179,-1524,-26.7,119917,138,266,2017-03-08,
8,8,37,OLD,20168750,파도가 지나간 자리,2017-03-08,25687600,1.4,25039600,3864.1,39117100,3677,3569,3304.6,5166,228,459,2017-03-08,
9,9,-4,OLD,20158799,눈길,2017-03-01,22582500,1.2,-21377800,-48.6,796169000,3361,-2994,-47.1,104626,257,406,2017-03-08,
10,10,-1,OLD,20166468,사일런스,2017-02-28,16302100,0.9,-16875300,-50.9,486525400,2404,-2389,-49.8,63641,153,186,2017-03-08,
1,1,0,OLD,20150971,해빙,2017-03-01,170273600,52.9,-87673300,-34,8306259265,22936,-11394,-33.2,1006919,570,2314,2017-03-08,K
2,2,0,OLD,20166421,재심,2017-02-15,85839800,26.7,-26289200,-23.4,18392036537,11769,-3670,-23.8,2309782,435,1052,2017-03-08,K
3,3,0,OLD,20158799,눈길,2017-03-01,22582500,7.0,-21377800,-48.6,796169000,3361,-2994,-47.1,104626,257,406,2017-03-08,K
4,4,1,OLD,20161723,싱글라이더,2017-02-22,13034500,4.0,-7200700,-35.6,2646757821,1789,-1080,-37.6,346258,88,125,2017-03-08,K
5,5,-1,OLD,20150964,조작된 도시,2017-02-09,9308500,2.9,-15150200,-61.9,20041203887,1329,-2048,-60.6,2500915,112,185,2017-03-08,K
6,6,0,NEW,20167905,비정규직 특수요원,2017-03-16,8376000,2.6,8376000,100,8376000,1251,1251,100,1251,3,5,2017-03-08,K
7,7,-1,OLD,20162181,프리즌,2017-03-23,3556000,1.1,-13663000,-79.3,29094000,474,-1769,-78.9,3846,3,3,2017-03-08,K
8,8,1,OLD,20150753,눈발,2017-03-01,2826000,0.9,-1033000,-26.8,112421300,320,-189,-37.1,12601,23,32,2017-03-08,K
9,9,8,OLD,19560001,청춘쌍곡선,1956-04-10,412000,0.1,198000,92.5,2944000,206,99,92.5,1472,1,3,2017-03-08,K
10,10,0,NEW,20151227,아빠는 딸,2017-04-12,1440000,0.4,1440000,100,1440000,180,180,100,180,1,1,2017-03-08,K
1,1,10,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,743887100,47.7,736127100,9486.2,792942100,93804,92834,9570.5,98822,780,3927,2017-03-08,F
2,2,-1,OLD,20161827,로건,2017-03-01,512820600,32.9,-100371300,-16.4,11211978665,66647,-12268,-15.5,1312794,822,3313,2017-03-08,F
3,3,-1,OLD,20170241,23 아이덴티티,2017-02-22,87311100,5.6,-40009300,-31.4,12764836035,11348,-5156,-31.2,1573959,396,1132,2017-03-08,F
4,4,-1,OLD,20167904,라라랜드,2016-12-07,34450000,2.2,-8461400,-19.7,28234244128,4583,-1457,-24.1,3377026,166,296,2017-03-08,F
5,5,-1,OLD,20165927,문라이트,2017-02-22,30705000,2.0,-9525400,-23.7,961913400,4179,-1524,-26.7,119917,138,266,2017-03-08,F
6,6,23,OLD,20168750,파도가 지나간 자리,2017-03-08,25687600,1.6,25039600,3864.1,39117100,3677,3569,3304.6,5166,228,459,2017-03-08,F
7,7,-1,OLD,20166468,사일런스,2017-02-28,16302100,1.0,-16875300,-50.9,486525400,2404,-2389,-49.8,63641,153,186,2017-03-08,F
8,8,0,NEW,20170656,슬립리스: 크리미널 나이트,2017-03-08,16090800,1.0,16090800,100,24741800,2226,2226,100,3271,153,381,2017-03-08,F
9,9,-2,OLD,20166101,존 윅 - 리로드,2017-02-22,11750700,0.8,-14014300,-54.4,2080683200,1804,-2186,-54.8,257445,116,210,2017-03-08,F
10,10,-2,OLD,20167922,핵소 고지,2017-02-22,10715100,0.7,790100,8,1281355000,1752,361,26,168535,73,97,2017-03-08,F
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,698423100,40.4,-45464000,-6.1,1491365200,89323,-4481,-4.8,188145,821,3960,2017-03-09,
2,2,0,OLD,20161827,로건,2017-03-01,448535400,25.9,-64285200,-12.5,11660514065,58148,-8499,-12.8,1370942,804,3213,2017-03-09,
3,3,0,OLD,20150971,해빙,2017-03-01,149543500,8.7,-20730100,-12.2,8455802765,20217,-2719,-11.9,1027136,542,2105,2017-03-09,
4,4,0,OLD,20166421,재심,2017-02-15,69909900,4.0,-15929900,-18.6,18461946437,9738,-2031,-17.3,2319520,386,880,2017-03-09,
5,5,0,OLD,20170241,23 아이덴티티,2017-02-22,72233000,4.2,-15078100,-17.3,12837069035,9442,-1906,-16.8,1583401,357,955,2017-03-09,
6,6,2,OLD,20168750,파도가 지나간 자리,2017-03-08,37340700,2.2,11653100,45.4,76457800,5284,1607,43.7,10450,266,530,2017-03-09,
7,7,-1,OLD,20167904,라라랜드,2016-12-07,34584000,2.0,134000,0.4,28268828128,4643,60,1.3,3381669,160,269,2017-03-09,
8,8,0,NEW,20170761,걸 온 더 트레인,2017-03-09,29506200,1.7,29506200,100,36898200,4046,4046,100,5396,331,692,2017-03-09,
9,9,-2,OLD,20165927,문라이트,2017-02-22,27292900,1.6,-3412100,-11.1,989206300,3655,-524,-12.5,123572,121,229,2017-03-09,
10,10,13,OLD,20170509,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,18175500,1.1,13727500,308.6,719340000,2507,1926,331.5,94173,54,84,2017-03-09,
1,1,0,OLD,20150971,해빙,2017-03-01,149543500,58.5,-20730100,-12.2,8455802765,20217,-2719,-11.9,1027136,542,2105,2017-03-09,K
2,2,0,OLD,20166421,재심,2017-02-15,69909900,27.4,-15929900,-18.6,18461946437,9738,-2031,-17.3,2319520,386,880,2017-03-09,K
3,3,0,OLD,20158799,눈길,2017-03-01,15690700,6.1,-6891800,-30.5,811859700,2414,-947,-28.2,107040,203,302,2017-03-09,K
4,4,1,OLD,20150964,조작된 도시,2017-02-09,6134900,2.4,-3173600,-34.1,20047338787,876,-453,-34.1,2501791,66,110,2017-03-09,K
5,5,-1,OLD,20161723,싱글라이더,2017-02-22,5247700,2.1,-7786800,-59.7,2652005521,682,-1107,-61.9,346940,37,44,2017-03-09,K
6,6,0,NEW,20154802,아티스트: 다시 태어나다,2017-03-09,4675100,1.8,4675100,100,17437400,638,638,100,2373,119,181,2017-03-09,K
7,7,8,OLD,20151228,공조,2017-01-18,1286500,0.5,970500,307.1,63780819326,165,119,258.7,7817299,5,6,2017-03-09,K
8,8,0,NEW,20168365,아내의 동창회,2017-03-09,653000,0.3,653000,100,653000,125,125,100,125,20,20,2017-03-09,K
9,9,0,NEW,20144641,판도라,2016-12-07,803000,0.3,803000,100,36062121064,115,115,100,4583385,1,1,2017-03-09,K
10,10,-2,OLD,20150753,눈발,2017-03-01,597900,0.2,-2228100,-78.8,113019200,83,-237,-74.1,12684,12,14,2017-03-09,K
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,698423100,47.4,-45464000,-6.1,1491365200,89323,-4481,-4.8,188145,821,3960,2017-03-09,F
2,2,0,OLD,20161827,로건,2017-03-01,448535400,30.5,-64285200,-12.5,11660514065,58148,-8499,-12.8,1370942,804,3213,2017-03-09,F
3,3,0,OLD,20170241,23 아이덴티티,2017-02-22,72233000,4.9,-15078100,-17.3,12837069035,9442,-1906,-16.8,1583401,357,955,2017-03-09,F
4,4,2,OLD,20168750,파도가 지나간 자리,2017-03-08,37340700,2.5,11653100,45.4,76457800,5284,1607,43.7,10450,266,530,2017-03-09,F
5,5,-1,OLD,20167904,라라랜드,2016-12-07,34584000,2.3,134000,0.4,28268828128,4643,60,1.3,3381669,160,269,2017-03-09,F
6,6,0,NEW,20170761,걸 온 더 트레인,2017-03-09,29506200,2.0,29506200,100,36898200,4046,4046,100,5396,331,692,2017-03-09,F
7,7,-2,OLD,20165927,문라이트,2017-02-22,27292900,1.9,-3412100,-11.1,989206300,3655,-524,-12.5,123572,121,229,2017-03-09,F
8,8,9,OLD,20170509,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,18175500,1.2,13727500,308.6,719340000,2507,1926,331.5,94173,54,84,2017-03-09,F
9,9,-2,OLD,20166468,사일런스,2017-02-28,14426300,1.0,-1875800,-11.5,500951700,2166,-238,-9.9,65807,120,138,2017-03-09,F
10,10,-2,OLD,20170656,슬립리스: 크리미널 나이트,2017-03-08,15072600,1.0,-1018200,-6.3,39814400,2054,-172,-7.7,5325,153,356,2017-03-09,F
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,1056097973,42.9,357674873,51.2,2547463173,120878,31555,35.3,309023,846,4187,2017-03-10,
2,2,0,OLD,20161827,로건,2017-03-01,687272527,27.9,238737127,53.2,12347786592,78974,20826,35.8,1449916,831,3365,2017-03-10,
3,3,0,OLD,20150971,해빙,2017-03-01,192190727,7.8,42647227,28.5,8647993492,22843,2626,13,1049979,536,2094,2017-03-10,
4,4,1,OLD,20170241,23 아이덴티티,2017-02-22,102518200,4.2,30285200,41.9,12939587235,11908,2466,26.1,1595309,361,941,2017-03-10,
5,5,-1,OLD,20166421,재심,2017-02-15,91000800,3.7,21090900,30.2,18552947237,11066,1328,13.6,2330586,392,913,2017-03-10,
6,6,1,OLD,20167904,라라랜드,2016-12-07,51485468,2.1,16901468,48.9,28320313596,5982,1339,28.8,3387651,168,293,2017-03-10,
7,7,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,48038400,1.9,10697700,28.6,124496200,5946,662,12.5,16396,266,536,2017-03-10,
8,8,0,OLD,20170761,걸 온 더 트레인,2017-03-09,37217200,1.5,7711000,26.1,74115400,4496,450,11.1,9892,320,684,2017-03-10,
9,9,0,OLD,20165927,문라이트,2017-02-22,33205932,1.3,5913032,21.7,1022412232,3956,301,8.2,127528,134,243,2017-03-10,
10,10,2,OLD,20166468,사일런스,2017-02-28,16130400,0.7,1704100,11.8,517082100,2234,68,3.1,68041,124,141,2017-03-10,
1,1,0,OLD,20150971,해빙,2017-03-01,192190727,60.2,42647227,28.5,8647993492,22843,2626,13,1049979,536,2094,2017-03-10,K
2,2,0,OLD,20166421,재심,2017-02-15,91000800,28.5,21090900,30.2,18552947237,11066,1328,13.6,2330586,392,913,2017-03-10,K
3,3,0,OLD,20158799,눈길,2017-03-01,16466300,5.2,775600,4.9,828326000,2226,-188,-7.8,109266,206,306,2017-03-10,K
4,4,0,OLD,20150964,조작된 도시,2017-02-09,8051900,2.5,1917000,31.2,20055390687,995,119,13.6,2502786,73,118,2017-03-10,K
5,5,0,OLD,20161723,싱글라이더,2017-02-22,4806500,1.5,-441200,-8.4,2656812021,586,-96,-14.1,347526,44,54,2017-03-10,K
6,6,0,OLD,20154802,아티스트: 다시 태어나다,2017-03-09,4353200,1.4,-321900,-6.9,21790600,552,-86,-13.5,2925,117,183,2017-03-10,K
7,7,3,OLD,20150753,눈발,2017-03-01,750500,0.2,152600,25.5,113769700,84,1,1.2,12768,13,14,2017-03-10,K
8,8,3,OLD,20166422,커피 메이트,2017-03-01,564000,0.2,25000,4.6,48164000,69,-5,-6.8,5960,14,20,2017-03-10,K
9,9,3,OLD,20168668,레이디버그,2017-02-22,245000,0.1,-41000,-14.3,305039500,27,-9,-25,40389,8,8,2017-03-10,K
10,10,4,OLD,20155381,녹화중이야,2017-03-02,161000,0.1,130000,419.4,2769500,25,20,400,409,3,4,2017-03-10,K
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,1056097973,49.2,357674873,51.2,2547463173,120878,31555,35.3,309023,846,4187,2017-03-10,F
2,2,0,OLD,20161827,로건,2017-03-01,687272527,32.0,238737127,53.2,12347786592,78974,20826,35.8,1449916,831,3365,2017-03-10,F
3,3,0,OLD,20170241,23 아이덴티티,2017-02-22,102518200,4.8,30285200,41.9,12939587235,11908,2466,26.1,1595309,361,941,2017-03-10,F
4,4,1,OLD,20167904,라라랜드,2016-12-07,51485468,2.4,16901468,48.9,28320313596,5982,1339,28.8,3387651,168,293,2017-03-10,F
5,5,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,48038400,2.2,10697700,28.6,124496200,5946,662,12.5,16396,266,536,2017-03-10,F
6,6,0,OLD,20170761,걸 온 더 트레인,2017-03-09,37217200,1.7,7711000,26.1,74115400,4496,450,11.1,9892,320,684,2017-03-10,F
7,7,0,OLD,20165927,문라이트,2017-02-22,33205932,1.5,5913032,21.7,1022412232,3956,301,8.2,127528,134,243,2017-03-10,F
8,8,1,OLD,20166468,사일런스,2017-02-28,16130400,0.8,1704100,11.8,517082100,2234,68,3.1,68041,124,141,2017-03-10,F
9,9,1,OLD,20170656,슬립리스: 크리미널 나이트,2017-03-08,16573400,0.8,1500800,10,56387800,2046,-8,-0.4,7371,147,334,2017-03-10,F
10,10,1,OLD,20166101,존 윅 - 리로드,2017-02-22,11375100,0.5,1126600,11,2102306800,1744,155,9.8,260778,105,157,2017-03-10,F
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,3132944270,49.7,2076846297,196.7,5680407443,365391,244513,202.3,674414,984,4949,2017-03-11,
2,2,0,OLD,20161827,로건,2017-03-01,1549437630,24.6,862165103,125.4,13897224222,175967,96993,122.8,1625883,899,3633,2017-03-11,
3,3,0,OLD,20150971,해빙,2017-03-01,421625230,6.7,229434503,119.4,9069618722,50276,27433,120.1,1100255,544,2035,2017-03-11,
4,4,0,OLD,20170241,23 아이덴티티,2017-02-22,243145400,3.9,140627200,137.2,13182732635,28415,16507,138.6,1623724,400,993,2017-03-11,
5,5,0,OLD,20166421,재심,2017-02-15,211736400,3.4,120735600,132.7,18764683637,25431,14365,129.8,2356017,420,933,2017-03-11,
6,6,0,OLD,20167904,라라랜드,2016-12-07,119028337,1.9,67542869,131.2,28439341933,13709,7727,129.2,3401360,197,346,2017-03-11,
7,7,0,OLD,20168750,파도가 지나간 자리,2017-03-08,94421900,1.5,46383500,96.6,218918100,11374,5428,91.3,27770,275,473,2017-03-11,
8,8,11,OLD,20161744,트롤,2017-02-16,80497900,1.3,75144200,1403.6,4864400800,10297,9588,1352.3,656817,254,395,2017-03-11,
9,9,0,OLD,20165927,문라이트,2017-02-22,61744363,1.0,28538431,85.9,1084156595,7147,3191,80.7,134675,139,256,2017-03-11,
10,10,-2,OLD,20170761,걸 온 더 트레인,2017-03-09,48856300,0.8,11639100,31.3,122971700,5758,1262,28.1,15650,306,545,2017-03-11,
1,1,0,OLD,20150971,해빙,2017-03-01,421625230,59.2,229434503,119.4,9069618722,50276,27433,120.1,1100255,544,2035,2017-03-11,K
2,2,0,OLD,20166421,재심,2017-02-15,211736400,29.7,120735600,132.7,18764683637,25431,14365,129.8,2356017,420,933,2017-03-11,K
3,3,0,OLD,20158799,눈길,2017-03-01,35879600,5.0,19413300,117.9,864205600,4849,2623,117.8,114115,205,282,2017-03-11,K
4,4,0,OLD,20150964,조작된 도시,2017-02-09,20723500,2.9,12671600,157.4,20076114187,2523,1528,153.6,2505309,70,129,2017-03-11,K
5,5,0,OLD,20161723,싱글라이더,2017-02-22,8903500,1.3,4097000,85.2,2665715521,1093,507,86.5,348619,46,55,2017-03-11,K
6,6,0,OLD,20154802,아티스트: 다시 태어나다,2017-03-09,5044100,0.7,690900,15.9,26834700,634,82,14.9,3559,110,146,2017-03-11,K
7,7,0,NEW,20144641,판도라,2016-12-07,2340000,0.3,2340000,100,36064461064,260,260,100,4583645,1,1,2017-03-11,K
8,8,1,OLD,20168668,레이디버그,2017-02-22,1999000,0.3,1754000,715.9,307038500,251,224,829.6,40640,17,19,2017-03-11,K
9,9,-2,OLD,20150753,눈발,2017-03-01,1176500,0.2,426000,56.8,114946200,131,47,56,12899,11,13,2017-03-11,K
10,10,-2,OLD,20166422,커피 메이트,2017-03-01,968000,0.1,404000,71.6,49132000,116,47,68.1,6076,12,19,2017-03-11,K
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,3132944270,56.0,2076846297,196.7,5680407443,365391,244513,202.3,674414,984,4949,2017-03-11,F
2,2,0,OLD,20161827,로건,2017-03-01,1549437630,27.7,862165103,125.4,13897224222,175967,96993,122.8,1625883,899,3633,2017-03-11,F
3,3,0,OLD,20170241,23 아이덴티티,2017-02-22,243145400,4.3,140627200,137.2,13182732635,28415,16507,138.6,1623724,400,993,2017-03-11,F
4,4,0,OLD,20167904,라라랜드,2016-12-07,119028337,2.1,67542869,131.2,28439341933,13709,7727,129.2,3401360,197,346,2017-03-11,F
5,5,0,OLD,20168750,파도가 지나간 자리,2017-03-08,94421900,1.7,46383500,96.6,218918100,11374,5428,91.3,27770,275,473,2017-03-11,F
6,6,9,OLD,20161744,트롤,2017-02-16,80497900,1.4,75144200,1403.6,4864400800,10297,9588,1352.3,656817,254,395,2017-03-11,F
7,7,0,OLD,20165927,문라이트,2017-02-22,61744363,1.1,28538431,85.9,1084156595,7147,3191,80.7,134675,139,256,2017-03-11,F
8,8,-2,OLD,20170761,걸 온 더 트레인,2017-03-09,48856300,0.9,11639100,31.3,122971700,5758,1262,28.1,15650,306,545,2017-03-11,F
9,9,9,OLD,20172001,파워캐치 완다: 버그본의 지구 습격,2017-03-09,33181200,0.6,28720200,643.8,39094300,4163,3613,656.9,4908,175,210,2017-03-11,F
10,10,-2,OLD,20166468,사일런스,2017-02-28,30399300,0.5,14268900,88.5,547481400,4071,1837,82.2,72112,134,160,2017-03-11,F
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,2881542800,51.2,-251401470,-8,8561950243,336936,-28455,-7.8,1011350,984,4886,2017-03-12,
2,2,0,OLD,20161827,로건,2017-03-01,1276600700,22.7,-272836930,-17.6,15173824922,145438,-30529,-17.3,1771321,880,3520,2017-03-12,
3,3,0,OLD,20150971,해빙,2017-03-01,352415600,6.3,-69209630,-16.4,9422034322,41939,-8337,-16.6,1142194,532,1912,2017-03-12,
4,4,1,OLD,20166421,재심,2017-02-15,208081200,3.7,-3655200,-1.7,18972764837,25144,-287,-1.1,2381161,414,906,2017-03-12,
5,5,-1,OLD,20170241,23 아이덴티티,2017-02-22,203709200,3.6,-39436200,-16.2,13386441835,23740,-4675,-16.5,1647464,398,968,2017-03-12,
6,6,0,OLD,20167904,라라랜드,2016-12-07,113811500,2.0,-5216837,-4.4,28553153433,13144,-565,-4.1,3414504,202,350,2017-03-12,
7,7,1,OLD,20161744,트롤,2017-02-16,99225000,1.8,18727100,23.3,4963625800,12445,2148,20.9,669262,263,407,2017-03-12,
8,8,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,86344000,1.5,-8077900,-8.6,305262100,10341,-1033,-9.1,38111,264,452,2017-03-12,
9,9,0,OLD,20165927,문라이트,2017-02-22,54546400,1.0,-7197963,-11.7,1138702995,6395,-752,-10.5,141070,138,252,2017-03-12,
10,10,1,OLD,20158799,눈길,2017-03-01,35531600,0.6,-348000,-1,899737200,4705,-144,-3,118820,194,268,2017-03-12,
1,1,0,OLD,20150971,해빙,2017-03-01,352415600,55.5,-69209630,-16.4,9422034322,41939,-8337,-16.6,1142194,532,1912,2017-03-12,K
2,2,0,OLD,20166421,재심,2017-02-15,208081200,32.8,-3655200,-1.7,18972764837,25144,-287,-1.1,2381161,414,906,2017-03-12,K
3,3,0,OLD,20158799,눈길,2017-03-01,35531600,5.6,-348000,-1,899737200,4705,-144,-3,118820,194,268,2017-03-12,K
4,4,0,OLD,20150964,조작된 도시,2017-02-09,18228600,2.9,-2494900,-12,20094342787,2177,-346,-13.7,2507486,78,128,2017-03-12,K
5,5,0,OLD,20161723,싱글라이더,2017-02-22,7167000,1.1,-1736500,-19.5,2672882521,861,-232,-21.2,349480,41,49,2017-03-12,K
6,6,0,OLD,20154802,아티스트: 다시 태어나다,2017-03-09,4736600,0.7,-307500,-6.1,31571300,588,-46,-7.3,4147,110,142,2017-03-12,K
7,7,1,OLD,20168668,레이디버그,2017-02-22,2850000,0.4,851000,42.6,309888500,349,98,39,40989,17,19,2017-03-12,K
8,8,0,NEW,20153317,서울의 지붕 밑, ,540000,0.1,540000,100,3113000,270,270,100,1563,1,4,2017-03-12,K
9,9,0,OLD,20150753,눈발,2017-03-01,1489000,0.2,312500,26.6,116435200,176,45,34.4,13075,13,17,2017-03-12,K
10,10,0,NEW,20159286,연애담,2016-11-17,845000,0.1,845000,100,191657100,169,169,100,23608,1,1,2017-03-12,K
1,1,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,2881542800,57.7,-251401470,-8,8561950243,336936,-28455,-7.8,1011350,984,4886,2017-03-12,F
2,2,0,OLD,20161827,로건,2017-03-01,1276600700,25.6,-272836930,-17.6,15173824922,145438,-30529,-17.3,1771321,880,3520,2017-03-12,F
3,3,0,OLD,20170241,23 아이덴티티,2017-02-22,203709200,4.1,-39436200,-16.2,13386441835,23740,-4675,-16.5,1647464,398,968,2017-03-12,F
4,4,0,OLD,20167904,라라랜드,2016-12-07,113811500,2.3,-5216837,-4.4,28553153433,13144,-565,-4.1,3414504,202,350,2017-03-12,F
5,5,1,OLD,20161744,트롤,2017-02-16,99225000,2.0,18727100,23.3,4963625800,12445,2148,20.9,669262,263,407,2017-03-12,F
6,6,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,86344000,1.7,-8077900,-8.6,305262100,10341,-1033,-9.1,38111,264,452,2017-03-12,F
7,7,0,OLD,20165927,문라이트,2017-02-22,54546400,1.1,-7197963,-11.7,1138702995,6395,-752,-10.5,141070,138,252,2017-03-12,F
8,8,1,OLD,20172001,파워캐치 완다: 버그본의 지구 습격,2017-03-09,36873900,0.7,3692700,11.1,75968200,4608,445,10.7,9516,178,217,2017-03-12,F
9,9,-1,OLD,20170761,걸 온 더 트레인,2017-03-09,38149900,0.8,-10706400,-21.9,161121600,4548,-1210,-21,20198,290,497,2017-03-12,F
