rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
4,4,0,OLD,20162343,악녀,2017-06-08,66880700,1.9,28138600,72.6,9569627444,7910,3088,64,1185785,233,420,2017-07-01,K
5,5,0,OLD,20174602,노무현입니다,2017-05-25,39740700,1.1,15086400,61.2,14344935712,4895,1627,49.8,1825895,146,239,2017-07-01,K
6,6,2,OLD,20174243,직지코드,2017-06-28,3713200,0.1,550500,17.4,19122400,485,73,17.7,2697,38,52,2017-07-01,K
7,7,4,OLD,20160483,꿈의 제인,2017-05-31,2292000,0.1,130500,6,185588800,245,4,1.7,22585,11,13,2017-07-01,K
8,8,18,OLD,20169348,대립군,2017-05-31,1670000,0.0,1290000,339.5,6268865402,195,145,290,836335,4,4,2017-07-01,K
9,9,0,NEW,20177545,MSFF2017 사랑에 관한 짧은 필름 3, ,890500,0.0,890500,100,890500,149,149,100,149,1,1,2017-07-01,K
10,10,0,NEW,20177550,MSFF2017 4만번의 구타 1, ,856000,0.0,856000,100,856000,144,144,100,144,1,1,2017-07-01,K
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,1293840000,60.6,751510900,138.6,18786973328,151334,87407,136.7,2277287,877,3575,2017-07-01,F
2,2,0,OLD,20158485,옥자,2017-06-29,291290500,13.6,128671700,79.1,663847900,37281,16019,75.3,86760,111,399,2017-07-01,F
3,3,0,OLD,20166488,미이라,2017-06-06,134266700,6.3,67866800,102.2,30171256778,15977,7706,93.2,3644926,314,580,2017-07-01,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,80227300,3.8,24784400,44.7,228136900,9410,2773,41.8,29410,84,384,2017-07-01,F
5,5,4,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,50438200,2.4,43862700,667.1,66697100,6935,5943,599.1,9264,277,392,2017-07-01,F
6,6,14,OLD,20175821,언더더씨,2017-06-22,42139200,2.0,40090700,1957.1,230721200,5413,5106,1663.2,30016,109,171,2017-07-01,F
7,7,7,OLD,20177202,토마스와 친구들: 수수께끼 해적선과 보물찾기,2017-06-29,31910000,1.5,27814500,679.1,42409000,4770,4133,648.8,6353,144,233,2017-07-01,F
8,8,7,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,30202000,1.4,26479000,711.2,464453400,4110,3499,572.7,62494,83,122,2017-07-01,F
9,9,-4,OLD,20020186,헤드윅,2002-08-09,31638100,1.5,8209469,35,121278731,3629,779,27.3,16173,87,151,2017-07-01,F
10,10,6,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,28120000,1.3,24260500,628.6,333844000,3340,2915,685.9,39612,25,39,2017-07-01,F
1,1,0,OLD,20178982,박열,2017-06-28,2601598600,49.4,-144595644,-5.3,9118256970,313188,-17588,-5.3,1180561,1172,5734,2017-07-02,
2,2,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,1193159100,22.7,-100680900,-7.8,19980132428,140851,-10483,-6.9,2418138,894,3507,2017-07-02,
3,3,0,OLD,20159647,리얼,2017-06-28,428498400,8.1,-122256856,-22.2,2696592530,50734,-17073,-25.2,373721,679,2571,2017-07-02,
4,4,0,OLD,20158485,옥자,2017-06-29,233010500,4.4,-58280000,-20,896858400,30087,-7194,-19.3,116847,103,373,2017-07-02,
5,5,0,OLD,20166488,미이라,2017-06-06,137442300,2.6,3175600,2.4,30308699078,16355,378,2.4,3661281,322,598,2017-07-02,
6,6,0,OLD,20166384,하루,2017-06-15,106433000,2.0,-5247244,-4.7,8944468942,12739,-702,-5.2,1111858,409,857,2017-07-02,
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,88298100,1.7,8070800,10.1,316435000,10311,901,9.6,39721,86,423,2017-07-02,
8,8,2,OLD,20175821,언더더씨,2017-06-22,58040800,1.1,15901600,37.7,288762000,7359,1946,36,37375,115,182,2017-07-02,
9,9,0,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,53321000,1.0,2882800,5.7,120018100,7217,282,4.1,16481,268,394,2017-07-02,
10,10,-2,OLD,20162343,악녀,2017-06-08,60680900,1.2,-6199800,-9.3,9630308344,7103,-807,-10.2,1192888,220,386,2017-07-02,
1,1,0,OLD,20178982,박열,2017-06-28,2601598600,79.6,-144595644,-5.3,9118256970,313188,-17588,-5.3,1180561,1172,5734,2017-07-02,K
2,2,0,OLD,20159647,리얼,2017-06-28,428498400,13.1,-122256856,-22.2,2696592530,50734,-17073,-25.2,373721,679,2571,2017-07-02,K
3,3,0,OLD,20166384,하루,2017-06-15,106433000,3.3,-5247244,-4.7,8944468942,12739,-702,-5.2,1111858,409,857,2017-07-02,K
4,4,0,OLD,20162343,악녀,2017-06-08,60680900,1.9,-6199800,-9.3,9630308344,7103,-807,-10.2,1192888,220,386,2017-07-02,K
5,5,0,OLD,20174602,노무현입니다,2017-05-25,43256100,1.3,3515400,8.8,14388191812,5298,403,8.2,1831193,150,246,2017-07-02,K
6,6,5,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,4827000,0.1,3505000,265.1,7518481225,639,498,353.2,931646,6,7,2017-07-02,K
7,7,15,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,3360000,0.1,3036000,937,838834900,582,532,1064,116363,7,7,2017-07-02,K
8,8,-2,OLD,20174243,직지코드,2017-06-28,4167900,0.1,454700,12.2,23290300,527,42,8.7,3224,36,50,2017-07-02,K
9,9,-2,OLD,20160483,꿈의 제인,2017-05-31,1443800,0.0,-848200,-37,187032600,178,-67,-27.3,22763,11,13,2017-07-02,K
10,10,0,NEW,20177523,MSFF2017 사랑에 관한 짧은 필름 1, ,888500,0.0,888500,100,888500,149,149,100,149,1,1,2017-07-02,K
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,1193159100,59.6,-100680900,-7.8,19980132428,140851,-10483,-6.9,2418138,894,3507,2017-07-02,F
2,2,0,OLD,20158485,옥자,2017-06-29,233010500,11.6,-58280000,-20,896858400,30087,-7194,-19.3,116847,103,373,2017-07-02,F
3,3,0,OLD,20166488,미이라,2017-06-06,137442300,6.9,3175600,2.4,30308699078,16355,378,2.4,3661281,322,598,2017-07-02,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,88298100,4.4,8070800,10.1,316435000,10311,901,9.6,39721,86,423,2017-07-02,F
5,5,1,OLD,20175821,언더더씨,2017-06-22,58040800,2.9,15901600,37.7,288762000,7359,1946,36,37375,115,182,2017-07-02,F
6,6,-1,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,53321000,2.7,2882800,5.7,120018100,7217,282,4.1,16481,268,394,2017-07-02,F
7,7,0,OLD,20177202,토마스와 친구들: 수수께끼 해적선과 보물찾기,2017-06-29,40139000,2.0,8229000,25.8,82548000,5875,1105,23.2,12228,145,238,2017-07-02,F
8,8,0,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,38971200,1.9,8769200,29,503424600,5186,1076,26.2,67680,86,129,2017-07-02,F
9,9,0,OLD,20020186,헤드윅,2002-08-09,29166600,1.5,-2471500,-7.8,150445331,3319,-310,-8.5,19492,88,144,2017-07-02,F
10,10,1,OLD,20168261,원더 우먼,2017-05-31,19413800,1.0,-3669400,-15.9,17421063986,2257,-411,-15.4,2158077,46,71,2017-07-02,F
1,1,0,OLD,20178982,박열,2017-06-28,836172000,52.1,-1765426600,-67.9,9954428970,113352,-199836,-63.8,1293913,1089,5350,2017-07-03,
2,2,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,246206700,15.3,-946952400,-79.4,20226339128,31444,-109407,-77.7,2449582,807,3213,2017-07-03,
3,3,0,OLD,20159647,리얼,2017-06-28,159148000,9.9,-269350400,-62.9,2855740530,21996,-28738,-56.6,395717,634,2401,2017-07-03,
4,4,0,OLD,20158485,옥자,2017-06-29,96769400,6.0,-136241100,-58.5,993627800,13246,-16841,-56,130093,92,326,2017-07-03,
5,5,0,OLD,20166488,미이라,2017-06-06,45070200,2.8,-92372100,-67.2,30353769278,6130,-10225,-62.5,3667411,287,601,2017-07-03,
6,6,0,OLD,20166384,하루,2017-06-15,39556600,2.5,-66876400,-62.8,8984025542,5406,-7333,-57.6,1117264,376,842,2017-07-03,
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,38166400,2.4,-50131700,-56.8,354601400,4979,-5332,-51.7,44700,86,422,2017-07-03,
8,8,2,OLD,20162343,악녀,2017-06-08,29907200,1.9,-30773700,-50.7,9660215544,4046,-3057,-43,1196934,241,491,2017-07-03,
9,9,5,OLD,20020186,헤드윅,2002-08-09,17758900,1.1,-11407700,-39.1,168204231,2280,-1039,-31.3,21772,90,166,2017-07-03,
10,10,2,OLD,20174602,노무현입니다,2017-05-25,14496500,0.9,-28759600,-66.5,14402688312,2034,-3264,-61.6,1833227,163,275,2017-07-03,
1,1,0,OLD,20178982,박열,2017-06-28,836172000,76.4,-1765426600,-67.9,9954428970,113352,-199836,-63.8,1293913,1089,5350,2017-07-03,K
2,2,0,OLD,20159647,리얼,2017-06-28,159148000,14.5,-269350400,-62.9,2855740530,21996,-28738,-56.6,395717,634,2401,2017-07-03,K
3,3,0,OLD,20166384,하루,2017-06-15,39556600,3.6,-66876400,-62.8,8984025542,5406,-7333,-57.6,1117264,376,842,2017-07-03,K
4,4,0,OLD,20162343,악녀,2017-06-08,29907200,2.7,-30773700,-50.7,9660215544,4046,-3057,-43,1196934,241,491,2017-07-03,K
5,5,0,OLD,20174602,노무현입니다,2017-05-25,14496500,1.3,-28759600,-66.5,14402688312,2034,-3264,-61.6,1833227,163,275,2017-07-03,K
6,6,2,OLD,20174243,직지코드,2017-06-28,2485500,0.2,-1682400,-40.4,25775800,344,-183,-34.7,3568,36,60,2017-07-03,K
7,7,0,NEW,20162869,택시운전사,2017-08-02,1602000,0.1,1602000,100,1602000,182,182,100,182,1,1,2017-07-03,K
8,8,0,NEW,20177525,MSFF2017 희극지왕 1, ,905000,0.1,905000,100,1984500,152,152,100,332,1,1,2017-07-03,K
9,9,2,OLD,20177546,MSFF2017 사랑에 관한 짧은 필름 4, ,862000,0.1,-2000,-0.2,2521000,144,0,0,421,1,1,2017-07-03,K
10,10,8,OLD,20177528,MSFF2017 4만번의 구타 2, ,836000,0.1,173000,26.1,2069000,140,29,26.1,346,1,1,2017-07-03,K
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,246206700,48.3,-946952400,-79.4,20226339128,31444,-109407,-77.7,2449582,807,3213,2017-07-03,F
2,2,0,OLD,20158485,옥자,2017-06-29,96769400,19.0,-136241100,-58.5,993627800,13246,-16841,-56,130093,92,326,2017-07-03,F
3,3,0,OLD,20166488,미이라,2017-06-06,45070200,8.8,-92372100,-67.2,30353769278,6130,-10225,-62.5,3667411,287,601,2017-07-03,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,38166400,7.5,-50131700,-56.8,354601400,4979,-5332,-51.7,44700,86,422,2017-07-03,F
5,5,4,OLD,20020186,헤드윅,2002-08-09,17758900,3.5,-11407700,-39.1,168204231,2280,-1039,-31.3,21772,90,166,2017-07-03,F
6,6,5,OLD,20040526,첫키스만 50번째,2004-04-15,7551000,1.5,-6742600,-47.2,1461365300,1021,-617,-37.7,215534,54,99,2017-07-03,F
7,7,10,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,8048000,1.6,-1396000,-14.8,27692000,1006,74,7.9,3099,2,2,2017-07-03,F
8,8,4,OLD,20176201,더 서클,2017-06-22,6398300,1.3,-4800200,-42.9,565561200,906,-423,-31.8,69522,89,154,2017-07-03,F
9,9,1,OLD,20168261,원더 우먼,2017-05-31,6822000,1.3,-12591800,-64.9,17427885986,877,-1380,-61.1,2158954,36,66,2017-07-03,F
10,10,3,OLD,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,3724900,0.7,-6280500,-62.8,24961922322,472,-674,-58.8,3048300,20,34,2017-07-03,F
1,1,0,OLD,20178982,박열,2017-06-28,765695800,48.5,-70476200,-8.4,10720124770,104154,-9198,-8.1,1398067,1102,5343,2017-07-04,
2,2,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,238474900,15.1,-7731800,-3.1,20464814028,30372,-1072,-3.4,2479954,801,3174,2017-07-04,
3,3,0,OLD,20159647,리얼,2017-06-28,144161600,9.1,-14986400,-9.4,2999902130,20030,-1966,-8.9,415747,635,2347,2017-07-04,
4,4,0,OLD,20158485,옥자,2017-06-29,92658400,5.9,-4111000,-4.2,1086286200,12652,-594,-4.5,142745,97,334,2017-07-04,
5,5,0,OLD,20166488,미이라,2017-06-06,44304700,2.8,-765500,-1.7,30398073978,5985,-145,-2.4,3673396,282,600,2017-07-04,
6,6,0,OLD,20166384,하루,2017-06-15,42487200,2.7,2930600,7.4,9026512742,5809,403,7.5,1123073,379,837,2017-07-04,
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,35682100,2.3,-2484300,-6.5,390283500,4716,-263,-5.3,49416,90,417,2017-07-04,
8,8,0,OLD,20162343,악녀,2017-06-08,27094200,1.7,-2813000,-9.4,9687309744,3656,-390,-9.6,1200590,240,481,2017-07-04,
9,9,3,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,27943000,1.8,19895000,247.2,55635000,3098,2092,208,6197,8,8,2017-07-04,
10,10,0,OLD,20174602,노무현입니다,2017-05-25,16299300,1.0,1802800,12.4,14418987612,2409,375,18.4,1835636,163,279,2017-07-04,
1,1,0,OLD,20178982,박열,2017-06-28,765695800,74.9,-70476200,-8.4,10720124770,104154,-9198,-8.1,1398067,1102,5343,2017-07-04,K
2,2,0,OLD,20159647,리얼,2017-06-28,144161600,14.1,-14986400,-9.4,2999902130,20030,-1966,-8.9,415747,635,2347,2017-07-04,K
3,3,0,OLD,20166384,하루,2017-06-15,42487200,4.2,2930600,7.4,9026512742,5809,403,7.5,1123073,379,837,2017-07-04,K
4,4,0,OLD,20162343,악녀,2017-06-08,27094200,2.7,-2813000,-9.4,9687309744,3656,-390,-9.6,1200590,240,481,2017-07-04,K
5,5,0,OLD,20174602,노무현입니다,2017-05-25,16299300,1.6,1802800,12.4,14418987612,2409,375,18.4,1835636,163,279,2017-07-04,K
6,6,10,OLD,20164844,불한당: 나쁜 놈들의 세상,2017-05-17,4489500,0.4,3715500,480,7523744725,570,469,464.4,932317,6,10,2017-07-04,K
7,7,0,NEW,20160746,파밍 보이즈,2017-07-13,2460000,0.2,2460000,100,5539000,410,410,100,876,2,2,2017-07-04,K
8,8,-2,OLD,20174243,직지코드,2017-06-28,2382000,0.2,-103500,-4.2,28157800,342,-2,-0.6,3910,39,62,2017-07-04,K
9,9,0,NEW,20177223,청춘 합창단 - 또 하나의 꿈,2017-06-15,2371000,0.2,2371000,100,47625400,315,315,100,6812,2,2,2017-07-04,K
10,10,4,OLD,20173301,"서서평, 천천히 평온하게",2017-04-26,929000,0.1,339000,57.5,840353900,192,76,65.5,116671,6,8,2017-07-04,K
1,1,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,238474900,42.8,-7731800,-3.1,20464814028,30372,-1072,-3.4,2479954,801,3174,2017-07-04,F
2,2,0,OLD,20158485,옥자,2017-06-29,92658400,16.6,-4111000,-4.2,1086286200,12652,-594,-4.5,142745,97,334,2017-07-04,F
3,3,0,OLD,20166488,미이라,2017-06-06,44304700,8.0,-765500,-1.7,30398073978,5985,-145,-2.4,3673396,282,600,2017-07-04,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,35682100,6.4,-2484300,-6.5,390283500,4716,-263,-5.3,49416,90,417,2017-07-04,F
5,5,2,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,27943000,5.0,19895000,247.2,55635000,3098,2092,208,6197,8,8,2017-07-04,F
6,6,-1,OLD,20020186,헤드윅,2002-08-09,16083500,2.9,-1675400,-9.4,184287731,2178,-102,-4.5,23950,88,171,2017-07-04,F
7,7,5,OLD,20175662,엘르,2017-06-15,8894700,1.6,5694700,178,252778600,1328,887,201.1,32012,46,57,2017-07-04,F
8,8,0,OLD,20176201,더 서클,2017-06-22,7845500,1.4,1447200,22.6,573406700,1190,284,31.3,70712,91,152,2017-07-04,F
9,9,0,NEW,20174801,내 사랑,2017-07-12,6986000,1.3,6986000,100,30729000,1146,1146,100,3979,12,14,2017-07-04,F
10,10,-4,OLD,20040526,첫키스만 50번째,2004-04-15,7535000,1.4,-16000,-0.2,1468900300,1015,-6,-0.6,216549,53,93,2017-07-04,F
1,1,8,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4247740050,84.8,4219797050,15101.4,4303375050,545302,542204,17501.7,551499,1703,9117,2017-07-05,
2,2,-1,OLD,20178982,박열,2017-06-28,431482500,8.6,-334213300,-43.6,11151607270,59576,-44578,-42.8,1457643,743,3228,2017-07-05,
3,3,0,OLD,20159647,리얼,2017-06-28,67192100,1.3,-76969500,-53.4,3067094230,10820,-9210,-46,426567,353,614,2017-07-05,
4,4,0,OLD,20158485,옥자,2017-06-29,74836200,1.5,-17822200,-19.2,1161122400,10095,-2557,-20.2,152840,91,276,2017-07-05,
5,5,-3,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,64895300,1.3,-173579600,-72.8,20529709328,8739,-21633,-71.2,2488693,392,988,2017-07-05,
6,6,1,OLD,20176961,지랄발광 17세,2017-06-28,23001700,0.5,-12680400,-35.5,413285200,3055,-1661,-35.2,52471,110,327,2017-07-05,
7,7,4,OLD,20020186,헤드윅,2002-08-09,10634700,0.2,-5448800,-33.9,194922431,1384,-794,-36.5,25334,64,109,2017-07-05,
8,8,-2,OLD,20166384,하루,2017-06-15,7741700,0.2,-34745500,-81.8,9034254442,1124,-4685,-80.7,1124197,120,156,2017-07-05,
9,9,1,OLD,20174602,노무현입니다,2017-05-25,7422400,0.1,-8876900,-54.5,14426410012,1098,-1311,-54.4,1836734,69,106,2017-07-05,
10,10,9,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,5343500,0.1,1361000,34.2,131888600,943,245,35.1,18507,49,56,2017-07-05,
1,1,0,OLD,20178982,박열,2017-06-28,431482500,80.0,-334213300,-43.6,11151607270,59576,-44578,-42.8,1457643,743,3228,2017-07-05,K
2,2,0,OLD,20159647,리얼,2017-06-28,67192100,12.5,-76969500,-53.4,3067094230,10820,-9210,-46,426567,353,614,2017-07-05,K
3,3,0,OLD,20166384,하루,2017-06-15,7741700,1.4,-34745500,-81.8,9034254442,1124,-4685,-80.7,1124197,120,156,2017-07-05,K
4,4,1,OLD,20174602,노무현입니다,2017-05-25,7422400,1.4,-8876900,-54.5,14426410012,1098,-1311,-54.4,1836734,69,106,2017-07-05,K
5,5,-1,OLD,20162343,악녀,2017-06-08,4664500,0.9,-22429700,-82.8,9691974244,665,-2991,-81.8,1201255,62,87,2017-07-05,K
6,6,0,NEW,20156708,석조저택 살인사건,2017-05-09,4800000,0.9,4800000,100,2816538886,600,600,100,351942,4,4,2017-07-05,K
7,7,0,NEW,20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,2320000,0.4,2320000,100,710739900,464,464,100,99401,4,4,2017-07-05,K
8,8,18,OLD,20169348,대립군,2017-05-31,2752000,0.5,2372000,624.2,6272877402,409,359,718,836909,5,5,2017-07-05,K
9,9,-1,OLD,20174243,직지코드,2017-06-28,2193000,0.4,-189000,-7.9,30350800,325,-17,-5,4235,28,47,2017-07-05,K
10,10,0,NEW,20169269,올 리브 올리브,2017-07-13,1260000,0.2,1260000,100,3386000,210,210,100,597,1,1,2017-07-05,K
1,1,4,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4247740050,95.0,4219797050,15101.4,4303375050,545302,542204,17501.7,551499,1703,9117,2017-07-05,F
2,2,0,OLD,20158485,옥자,2017-06-29,74836200,1.7,-17822200,-19.2,1161122400,10095,-2557,-20.2,152840,91,276,2017-07-05,F
3,3,-2,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,64895300,1.5,-173579600,-72.8,20529709328,8739,-21633,-71.2,2488693,392,988,2017-07-05,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,23001700,0.5,-12680400,-35.5,413285200,3055,-1661,-35.2,52471,110,327,2017-07-05,F
5,5,1,OLD,20020186,헤드윅,2002-08-09,10634700,0.2,-5448800,-33.9,194922431,1384,-794,-36.5,25334,64,109,2017-07-05,F
6,6,8,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,5343500,0.1,1361000,34.2,131888600,943,245,35.1,18507,49,56,2017-07-05,F
7,7,-4,OLD,20166488,미이라,2017-06-06,6580500,0.1,-37724200,-85.1,30404654478,903,-5082,-84.9,3674299,71,112,2017-07-05,F
8,8,21,OLD,20172241,꼬마돼지 베이브의 대모험,2017-06-15,2299000,0.1,1414000,159.8,263786100,486,323,198.2,37883,10,16,2017-07-05,F
9,9,-2,OLD,20175662,엘르,2017-06-15,3150100,0.1,-5744600,-64.6,255928700,423,-905,-68.1,32435,23,33,2017-07-05,F
10,10,0,OLD,20040526,첫키스만 50번째,2004-04-15,2841500,0.1,-4693500,-62.3,1471741800,399,-616,-60.7,216948,35,51,2017-07-05,F
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,3156783500,81.5,-1090956550,-25.7,7460158550,405399,-139903,-25.7,956898,1733,9170,2017-07-06,
2,2,0,OLD,20178982,박열,2017-06-28,405622100,10.5,-25860400,-6,11557229370,56290,-3286,-5.5,1513933,756,3182,2017-07-06,
3,3,1,OLD,20158485,옥자,2017-06-29,68173900,1.8,-6662300,-8.9,1229296300,9376,-719,-7.1,162216,93,273,2017-07-06,
4,4,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,63042600,1.6,-1852700,-2.9,20592751928,8558,-181,-2.1,2497251,380,901,2017-07-06,
5,5,-2,OLD,20159647,리얼,2017-06-28,41591700,1.1,-25600400,-38.1,3108685930,5955,-4865,-45,432522,313,503,2017-07-06,
6,6,0,OLD,20176961,지랄발광 17세,2017-06-28,22811400,0.6,-190300,-0.8,436096600,3060,5,0.2,55531,109,300,2017-07-06,
7,7,50,OLD,20176102,그 후,2017-07-06,15539300,0.4,15224300,4833.1,17518300,2170,2123,4517,2425,156,279,2017-07-06,
8,8,13,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,9974000,0.3,7253000,266.6,362813500,1332,982,280.6,43254,13,18,2017-07-06,
9,9,-2,OLD,20020186,헤드윅,2002-08-09,7798900,0.2,-2835800,-26.7,202721331,1070,-314,-22.7,26404,52,95,2017-07-06,
10,10,76,OLD,20176511,베를린 신드롬,2017-07-06,7179000,0.2,7141000,18792.1,11073000,998,992,16533.3,1486,73,146,2017-07-06,
1,1,0,OLD,20178982,박열,2017-06-28,405622100,81.9,-25860400,-6,11557229370,56290,-3286,-5.5,1513933,756,3182,2017-07-06,K
2,2,0,OLD,20159647,리얼,2017-06-28,41591700,8.4,-25600400,-38.1,3108685930,5955,-4865,-45,432522,313,503,2017-07-06,K
3,3,17,OLD,20176102,그 후,2017-07-06,15539300,3.1,15224300,4833.1,17518300,2170,2123,4517,2425,156,279,2017-07-06,K
4,4,0,OLD,20174602,노무현입니다,2017-05-25,6923400,1.4,-499000,-6.7,14433333412,974,-124,-11.3,1837708,61,89,2017-07-06,K
5,5,1,OLD,20156708,석조저택 살인사건,2017-05-09,7200000,1.5,2400000,50,2823738886,900,300,50,352842,5,5,2017-07-06,K
6,6,-3,OLD,20166384,하루,2017-06-15,6017500,1.2,-1724200,-22.3,9040271942,872,-252,-22.4,1125069,103,125,2017-07-06,K
7,7,-2,OLD,20162343,악녀,2017-06-08,3018500,0.6,-1646000,-35.3,9694992744,418,-247,-37.1,1201673,47,67,2017-07-06,K
8,8,1,OLD,20174243,직지코드,2017-06-28,2250000,0.5,57000,2.6,32600800,354,29,8.9,4589,23,33,2017-07-06,K
9,9,6,OLD,20164643,재꽃,2017-07-06,2003500,0.4,1191500,146.7,7780000,280,164,141.4,1131,35,51,2017-07-06,K
10,10,0,NEW,20162608,나의 살던 고향은,2016-11-24,954000,0.2,954000,100,83765100,159,159,100,11106,1,1,2017-07-06,K
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,3156783500,93.4,-1090956550,-25.7,7460158550,405399,-139903,-25.7,956898,1733,9170,2017-07-06,F
2,2,0,OLD,20158485,옥자,2017-06-29,68173900,2.0,-6662300,-8.9,1229296300,9376,-719,-7.1,162216,93,273,2017-07-06,F
3,3,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,63042600,1.9,-1852700,-2.9,20592751928,8558,-181,-2.1,2497251,380,901,2017-07-06,F
4,4,0,OLD,20176961,지랄발광 17세,2017-06-28,22811400,0.7,-190300,-0.8,436096600,3060,5,0.2,55531,109,300,2017-07-06,F
5,5,8,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,9974000,0.3,7253000,266.6,362813500,1332,982,280.6,43254,13,18,2017-07-06,F
6,6,-1,OLD,20020186,헤드윅,2002-08-09,7798900,0.2,-2835800,-26.7,202721331,1070,-314,-22.7,26404,52,95,2017-07-06,F
7,7,51,OLD,20176511,베를린 신드롬,2017-07-06,7179000,0.2,7141000,18792.1,11073000,998,992,16533.3,1486,73,146,2017-07-06,F
8,8,3,OLD,20176562,예수는 역사다,2017-07-13,4864000,0.1,2476000,103.7,24932000,756,358,89.9,3528,7,7,2017-07-06,F
