rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
9,9,4,OLD,20174073,빅 배드 폭스,2017-11-30,5447100,1.0,2360100,76.5,113865600,909,436,92.2,15206,90,97,2017-12-06,F
10,10,16,OLD,20175223,래빗 스쿨,2017-11-23,5202900,0.9,3684400,242.6,380988400,886,656,285.2,51894,37,40,2017-12-06,F
1,1,0,OLD,20165748,꾼,2017-11-22,501722600,23.6,-30153600,-5.7,25641412895,69214,-4511,-6.1,3304313,820,3525,2017-12-07,
2,2,0,OLD,20173581,기억의 밤,2017-11-29,371615500,17.5,-51191800,-12.1,5994435225,51614,-6759,-11.6,794853,648,2607,2017-12-07,
3,3,18,OLD,20174585,메리와 마녀의 꽃,2017-12-07,293485000,13.8,288842700,6222,309452300,40101,39526,6874.1,42318,562,2186,2017-12-07,
4,4,0,NEW,20173693,어쌔신: 더 비기닝,2017-12-07,229981200,10.8,229981200,100,248802200,31793,31793,100,34116,493,2092,2017-12-07,
5,5,-2,OLD,20178581,오리엔트 특급 살인,2017-11-29,197975400,9.3,-60989500,-23.6,4771273528,27804,-8145,-22.7,627610,537,1661,2017-12-07,
6,6,0,NEW,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,143674000,6.7,143674000,100,180144000,20700,20700,100,25151,468,701,2017-12-07,
7,7,-3,OLD,20161762,반드시 잡는다,2017-11-29,93068200,4.4,-69233700,-42.7,2718692972,13530,-9201,-40.5,364568,405,932,2017-12-07,
8,8,-3,OLD,20040695,이프 온리,2004-10-29,36696200,1.7,-25569500,-41.1,6319231500,4863,-3363,-40.9,961767,132,335,2017-12-07,
9,9,-3,OLD,20179942,러빙 빈센트,2017-11-09,35372700,1.7,-9256700,-20.7,2376098900,4814,-1139,-19.1,300251,133,245,2017-12-07,
10,10,0,NEW,20170272,산상수훈,2017-12-07,19084000,0.9,19084000,100,32878000,3082,3082,100,5190,71,110,2017-12-07,
1,1,0,OLD,20165748,꾼,2017-11-22,501722600,43.0,-30153600,-5.7,25641412895,69214,-4511,-6.1,3304313,820,3525,2017-12-07,K
2,2,0,OLD,20173581,기억의 밤,2017-11-29,371615500,31.9,-51191800,-12.1,5994435225,51614,-6759,-11.6,794853,648,2607,2017-12-07,K
3,3,0,NEW,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,143674000,12.3,143674000,100,180144000,20700,20700,100,25151,468,701,2017-12-07,K
4,4,-1,OLD,20161762,반드시 잡는다,2017-11-29,93068200,8.0,-69233700,-42.7,2718692972,13530,-9201,-40.5,364568,405,932,2017-12-07,K
5,5,0,NEW,20170272,산상수훈,2017-12-07,19084000,1.6,19084000,100,32878000,3082,3082,100,5190,71,110,2017-12-07,K
6,6,-2,OLD,20175441,채비,2017-11-09,9294500,0.8,1069000,13,1221509364,1799,469,35.3,171066,20,20,2017-12-07,K
7,7,2,OLD,20174663,돌아온다,2017-12-07,6130700,0.5,4244700,225.1,24424700,987,669,210.4,3599,54,84,2017-12-07,K
8,8,17,OLD,20174601,초행,2017-12-07,3723500,0.3,3280500,740.5,13830200,470,405,623.1,1651,46,90,2017-12-07,K
9,9,22,OLD,20173903,역모-반란의 시대,2017-11-23,2136000,0.2,1861000,676.7,212071800,371,326,724.4,29240,4,4,2017-12-07,K
10,10,3,OLD,20081066,길소뜸,1986-04-05,536000,0.0,112000,26.4,11074000,268,56,26.4,4793,1,5,2017-12-07,K
1,1,13,OLD,20174585,메리와 마녀의 꽃,2017-12-07,293485000,30.5,288842700,6222,309452300,40101,39526,6874.1,42318,562,2186,2017-12-07,F
2,2,0,NEW,20173693,어쌔신: 더 비기닝,2017-12-07,229981200,23.9,229981200,100,248802200,31793,31793,100,34116,493,2092,2017-12-07,F
3,3,-2,OLD,20178581,오리엔트 특급 살인,2017-11-29,197975400,20.6,-60989500,-23.6,4771273528,27804,-8145,-22.7,627610,537,1661,2017-12-07,F
4,4,-2,OLD,20040695,이프 온리,2004-10-29,36696200,3.8,-25569500,-41.1,6319231500,4863,-3363,-40.9,961767,132,335,2017-12-07,F
5,5,-2,OLD,20179942,러빙 빈센트,2017-11-09,35372700,3.7,-9256700,-20.7,2376098900,4814,-1139,-19.1,300251,133,245,2017-12-07,F
6,6,1,OLD,20175903,은혼,2017-12-07,21755500,2.3,8762000,67.4,35957000,2839,1240,77.5,4589,132,356,2017-12-07,F
7,7,0,NEW,20175604,"안녕, 나의 소울메이트",2017-12-07,14996000,1.6,14996000,100,45574000,2001,2001,100,5783,163,291,2017-12-07,F
8,8,0,NEW,20175962,스테이션 7,2017-12-07,13994700,1.5,13994700,100,31360700,1982,1982,100,4180,237,430,2017-12-07,F
9,9,-4,OLD,20175121,토르: 라그나로크,2017-10-25,13717600,1.4,-17259600,-55.7,39098842795,1745,-2569,-59.6,4838041,90,116,2017-12-07,F
10,10,-6,OLD,20168221,저스티스 리그,2017-11-15,12006500,1.2,-21817500,-64.5,14511362895,1638,-3069,-65.2,1771253,126,191,2017-12-07,F
1,1,0,OLD,20165748,꾼,2017-11-22,721449500,25.5,219726900,43.8,26362862395,90567,21353,30.9,3394880,856,3611,2017-12-08,
2,2,0,OLD,20173581,기억의 밤,2017-11-29,550422465,19.4,178806965,48.1,6544857690,70332,18718,36.3,865185,653,2700,2017-12-08,
3,3,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,355201127,12.5,61716127,21,664653427,45209,5108,12.7,87527,605,2232,2017-12-08,
4,4,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,282900365,10.0,84924965,42.9,5054173893,36181,8377,30.1,663791,565,1682,2017-12-08,
5,5,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,247108435,8.7,17127235,7.4,495910635,31098,-695,-2.2,65214,490,2027,2017-12-08,
6,6,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,146235100,5.2,2561100,1.8,326379100,19255,-1445,-7,44406,513,829,2017-12-08,
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,105628000,3.7,12559800,13.5,2824320972,14679,1149,8.5,379247,397,908,2017-12-08,
8,8,60,OLD,20167904,라라랜드,2016-12-07,100652673,3.6,99890673,13109,29440205606,11973,11886,13662.1,3525138,237,400,2017-12-08,
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,47095273,1.7,11722573,33.1,2423194173,5850,1036,21.5,306101,142,263,2017-12-08,
10,10,-2,OLD,20040695,이프 온리,2004-10-29,48207800,1.7,11511600,31.4,6367439300,5589,726,14.9,967356,134,332,2017-12-08,
1,1,0,OLD,20165748,꾼,2017-11-22,721449500,45.9,219726900,43.8,26362862395,90567,21353,30.9,3394880,856,3611,2017-12-08,K
2,2,0,OLD,20173581,기억의 밤,2017-11-29,550422465,35.0,178806965,48.1,6544857690,70332,18718,36.3,865185,653,2700,2017-12-08,K
3,3,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,146235100,9.3,2561100,1.8,326379100,19255,-1445,-7,44406,513,829,2017-12-08,K
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,105628000,6.7,12559800,13.5,2824320972,14679,1149,8.5,379247,397,908,2017-12-08,K
5,5,0,OLD,20170272,산상수훈,2017-12-07,19145500,1.2,61500,0.3,52023500,3039,-43,-1.4,8229,64,102,2017-12-08,K
6,6,26,OLD,20177342,내게 남은 사랑을,2017-11-02,3249000,0.2,3039000,1447.1,174196600,693,651,1550,25698,3,3,2017-12-08,K
7,7,0,OLD,20174663,돌아온다,2017-12-07,4125000,0.3,-2005700,-32.7,28549700,631,-356,-36.1,4230,58,91,2017-12-08,K
8,8,0,OLD,20174601,초행,2017-12-07,3628600,0.2,-94900,-2.5,17458800,454,-16,-3.4,2105,44,67,2017-12-08,K
9,9,-3,OLD,20175441,채비,2017-11-09,1985000,0.1,-7309500,-78.6,1223494364,366,-1433,-79.7,171432,8,8,2017-12-08,K
10,10,1,OLD,20172603,부라더,2017-11-02,1867000,0.1,829000,79.9,11777818498,318,116,57.4,1491953,8,9,2017-12-08,K
1,1,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,355201127,28.2,61716127,21,664653427,45209,5108,12.7,87527,605,2232,2017-12-08,F
2,2,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,282900365,22.5,84924965,42.9,5054173893,36181,8377,30.1,663791,565,1682,2017-12-08,F
3,3,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,247108435,19.6,17127235,7.4,495910635,31098,-695,-2.2,65214,490,2027,2017-12-08,F
4,4,41,OLD,20167904,라라랜드,2016-12-07,100652673,8.0,99890673,13109,29440205606,11973,11886,13662.1,3525138,237,400,2017-12-08,F
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,47095273,3.7,11722573,33.1,2423194173,5850,1036,21.5,306101,142,263,2017-12-08,F
6,6,-2,OLD,20040695,이프 온리,2004-10-29,48207800,3.8,11511600,31.4,6367439300,5589,726,14.9,967356,134,332,2017-12-08,F
7,7,3,OLD,20168221,저스티스 리그,2017-11-15,22127600,1.8,10121100,84.3,14533490495,2986,1348,82.3,1774239,141,196,2017-12-08,F
8,8,-1,OLD,20175604,"안녕, 나의 소울메이트",2017-12-07,20194800,1.6,5198800,34.7,65768800,2437,436,21.8,8220,165,287,2017-12-08,F
9,9,-1,OLD,20175962,스테이션 7,2017-12-07,19325700,1.5,5331000,38.1,50686400,2385,403,20.3,6565,239,412,2017-12-08,F
10,10,-4,OLD,20175903,은혼,2017-12-07,20511400,1.6,-1244100,-5.7,56468400,2378,-461,-16.2,6967,137,345,2017-12-08,F
1,1,0,OLD,20165748,꾼,2017-11-22,1412800200,23.4,691350700,95.8,27775662595,169265,78698,86.9,3564145,856,3816,2017-12-09,
2,2,4,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1056872300,17.5,910637200,622.7,1383251400,137492,118237,614.1,181898,739,1848,2017-12-09,
3,3,-1,OLD,20173581,기억의 밤,2017-11-29,1019596570,16.9,469174105,85.2,7564454260,123009,52677,74.9,988194,740,2934,2017-12-09,
4,4,-1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,926394212,15.3,571193085,160.8,1591047639,117124,71915,159.1,204651,751,2747,2017-12-09,
5,5,-1,OLD,20178581,오리엔트 특급 살인,2017-11-29,493090070,8.2,210189705,74.3,5547263963,58481,22300,61.6,722272,543,1559,2017-12-09,
6,6,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,384261030,6.4,137152595,55.5,880171665,46759,15661,50.4,111973,528,1852,2017-12-09,
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,138704800,2.3,33076800,31.3,2963025772,17306,2627,17.9,396553,387,759,2017-12-09,
8,8,0,OLD,20167904,라라랜드,2016-12-07,121461388,2.0,20808715,20.7,29561666994,13968,1995,16.7,3539106,245,451,2017-12-09,
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,84692588,1.4,37597315,79.8,2507886761,10027,4177,71.4,316128,157,269,2017-12-09,
10,10,0,OLD,20040695,이프 온리,2004-10-29,87793600,1.5,39585800,82.1,6455232900,10013,4424,79.2,977369,158,351,2017-12-09,
1,1,0,OLD,20165748,꾼,2017-11-22,1412800200,38.5,691350700,95.8,27775662595,169265,78698,86.9,3564145,856,3816,2017-12-09,K
2,2,1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1056872300,28.8,910637200,622.7,1383251400,137492,118237,614.1,181898,739,1848,2017-12-09,K
3,3,-1,OLD,20173581,기억의 밤,2017-11-29,1019596570,27.8,469174105,85.2,7564454260,123009,52677,74.9,988194,740,2934,2017-12-09,K
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,138704800,3.8,33076800,31.3,2963025772,17306,2627,17.9,396553,387,759,2017-12-09,K
5,5,0,OLD,20170272,산상수훈,2017-12-07,15826500,0.4,-3319000,-17.3,67850000,2578,-461,-15.2,10807,66,100,2017-12-09,K
6,6,1,OLD,20174663,돌아온다,2017-12-07,10801700,0.3,6676700,161.9,39351400,1554,923,146.3,5784,57,74,2017-12-09,K
7,7,1,OLD,20174601,초행,2017-12-07,4381000,0.1,752400,20.7,21839800,526,72,15.9,2631,47,64,2017-12-09,K
8,8,0,NEW,20177227,DIMA 방송보도제작과 영상제 ‘추억이 오네요’ 2부 , ,1920000,0.1,1920000,100,1920000,320,320,100,320,1,2,2017-12-09,K
9,9,10,OLD,20172742,범죄도시,2017-10-03,2762500,0.1,1857000,205.1,56312769149,306,202,194.2,6879222,7,12,2017-12-09,K
10,10,7,OLD,20169463,다시 태어나도 우리,2017-09-27,1863000,0.1,579500,45.1,280697443,204,61,42.7,36050,4,11,2017-12-09,K
1,1,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,926394212,39.1,571193085,160.8,1591047639,117124,71915,159.1,204651,751,2747,2017-12-09,F
2,2,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,493090070,20.8,210189705,74.3,5547263963,58481,22300,61.6,722272,543,1559,2017-12-09,F
3,3,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,384261030,16.2,137152595,55.5,880171665,46759,15661,50.4,111973,528,1852,2017-12-09,F
4,4,0,OLD,20167904,라라랜드,2016-12-07,121461388,5.1,20808715,20.7,29561666994,13968,1995,16.7,3539106,245,451,2017-12-09,F
5,5,0,OLD,20179942,러빙 빈센트,2017-11-09,84692588,3.6,37597315,79.8,2507886761,10027,4177,71.4,316128,157,269,2017-12-09,F
6,6,0,OLD,20040695,이프 온리,2004-10-29,87793600,3.7,39585800,82.1,6455232900,10013,4424,79.2,977369,158,351,2017-12-09,F
7,7,0,OLD,20168221,저스티스 리그,2017-11-15,35743800,1.5,13616200,61.5,14569234295,4279,1293,43.3,1778518,124,177,2017-12-09,F
8,8,3,OLD,20175121,토르: 라그나로크,2017-10-25,34655600,1.5,16945900,95.7,39151208095,4052,1938,91.7,4844207,84,101,2017-12-09,F
9,9,0,OLD,20175962,스테이션 7,2017-12-07,29051300,1.2,9725600,50.3,79737700,3565,1180,49.5,10130,226,342,2017-12-09,F
10,10,-2,OLD,20175604,"안녕, 나의 소울메이트",2017-12-07,24938800,1.1,4744000,23.5,90707600,3044,607,24.9,11264,153,229,2017-12-09,F
1,1,0,OLD,20165748,꾼,2017-11-22,1335423800,23.5,-77376400,-5.5,29111086395,158299,-10966,-6.5,3722444,847,3665,2017-12-10,
2,2,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1101994400,19.4,45122100,4.3,2485245800,142336,4844,3.5,324234,803,2036,2017-12-10,
3,3,0,OLD,20173581,기억의 밤,2017-11-29,981702700,17.3,-37893870,-3.7,8546156960,117407,-5602,-4.6,1105601,739,2855,2017-12-10,
4,4,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,834855500,14.7,-91538712,-9.9,2425903139,105338,-11786,-10.1,309989,743,2692,2017-12-10,
5,5,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,416103600,7.3,-76986470,-15.6,5963367563,49524,-8957,-15.3,771796,526,1489,2017-12-10,
6,6,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,337941900,5.9,-46319130,-12.1,1218113565,40814,-5945,-12.7,152787,512,1743,2017-12-10,
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,138875900,2.4,171100,0.1,3101901672,16981,-325,-1.9,413534,392,735,2017-12-10,
8,8,0,OLD,20167904,라라랜드,2016-12-07,112571700,2.0,-8889688,-7.3,29674238694,12980,-988,-7.1,3552086,247,437,2017-12-10,
9,9,1,OLD,20040695,이프 온리,2004-10-29,84896600,1.5,-2897000,-3.3,6540129500,9627,-386,-3.9,986996,155,342,2017-12-10,
10,10,-1,OLD,20179942,러빙 빈센트,2017-11-09,77166500,1.4,-7526088,-8.9,2585053261,9148,-879,-8.8,325276,152,270,2017-12-10,
1,1,0,OLD,20165748,꾼,2017-11-22,1335423800,37.1,-77376400,-5.5,29111086395,158299,-10966,-6.5,3722444,847,3665,2017-12-10,K
2,2,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1101994400,30.6,45122100,4.3,2485245800,142336,4844,3.5,324234,803,2036,2017-12-10,K
3,3,0,OLD,20173581,기억의 밤,2017-11-29,981702700,27.3,-37893870,-3.7,8546156960,117407,-5602,-4.6,1105601,739,2855,2017-12-10,K
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,138875900,3.9,171100,0.1,3101901672,16981,-325,-1.9,413534,392,735,2017-12-10,K
5,5,0,OLD,20170272,산상수훈,2017-12-07,16300000,0.5,473500,3,84150000,2635,57,2.2,13442,62,93,2017-12-10,K
6,6,0,OLD,20174663,돌아온다,2017-12-07,7808500,0.2,-2993200,-27.7,47159900,1203,-351,-22.6,6987,53,69,2017-12-10,K
7,7,0,OLD,20174601,초행,2017-12-07,5214000,0.1,833000,19,27053800,606,80,15.2,3237,42,59,2017-12-10,K
8,8,0,NEW,20172404,올드마린보이,2017-11-02,1500000,0.0,1500000,100,55380300,300,300,100,7765,1,1,2017-12-10,K
9,9,0,OLD,20172742,범죄도시,2017-10-03,2694500,0.1,-68000,-2.5,56315463649,289,-17,-5.6,6879511,9,13,2017-12-10,K
10,10,0,NEW,20170402,강철비,2017-12-14,1729000,0.0,1729000,100,13393000,247,247,100,1651,1,1,2017-12-10,K
1,1,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,834855500,40.1,-91538712,-9.9,2425903139,105338,-11786,-10.1,309989,743,2692,2017-12-10,F
2,2,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,416103600,20.0,-76986470,-15.6,5963367563,49524,-8957,-15.3,771796,526,1489,2017-12-10,F
3,3,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,337941900,16.2,-46319130,-12.1,1218113565,40814,-5945,-12.7,152787,512,1743,2017-12-10,F
4,4,0,OLD,20167904,라라랜드,2016-12-07,112571700,5.4,-8889688,-7.3,29674238694,12980,-988,-7.1,3552086,247,437,2017-12-10,F
5,5,1,OLD,20040695,이프 온리,2004-10-29,84896600,4.1,-2897000,-3.3,6540129500,9627,-386,-3.9,986996,155,342,2017-12-10,F
6,6,-1,OLD,20179942,러빙 빈센트,2017-11-09,77166500,3.7,-7526088,-8.9,2585053261,9148,-879,-8.8,325276,152,270,2017-12-10,F
7,7,0,OLD,20168221,저스티스 리그,2017-11-15,27467800,1.3,-8276000,-23.2,14596702095,3293,-986,-23,1781811,113,157,2017-12-10,F
8,8,1,OLD,20175962,스테이션 7,2017-12-07,26105200,1.3,-2946100,-10.1,105842900,3250,-315,-8.8,13380,216,317,2017-12-10,F
9,9,-1,OLD,20175121,토르: 라그나로크,2017-10-25,26677000,1.3,-7978600,-23,39177885095,3139,-913,-22.5,4847346,81,98,2017-12-10,F
10,10,0,OLD,20175604,"안녕, 나의 소울메이트",2017-12-07,23834800,1.1,-1104000,-4.4,114542400,2922,-122,-4,14186,151,217,2017-12-10,F
1,1,0,OLD,20165748,꾼,2017-11-22,418211100,25.2,-917212700,-68.7,29529297495,57741,-100558,-63.5,3780185,831,3514,2017-12-11,
2,2,1,OLD,20173581,기억의 밤,2017-11-29,342252200,20.6,-639450500,-65.1,8888409160,47965,-69442,-59.1,1153566,707,2810,2017-12-11,
3,3,1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,175123300,10.5,-659732200,-79,2601026439,25099,-80239,-76.2,335088,615,2089,2017-12-11,
4,4,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,145288900,8.7,-270814700,-65.1,6108656463,20601,-28923,-58.4,792397,515,1513,2017-12-11,
5,5,1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,118822000,7.2,-219119900,-64.8,1336935565,17011,-23803,-58.3,169798,479,1748,2017-12-11,
6,6,-4,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100336100,6.0,-1001658300,-90.9,2585581900,14062,-128274,-90.1,338296,496,997,2017-12-11,
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,65077800,3.9,-73798100,-53.1,3166979472,9313,-7668,-45.2,422847,386,809,2017-12-11,
8,8,7,OLD,20170272,산상수훈,2017-12-07,37801500,2.3,21501500,131.9,121951500,5385,2750,104.4,18827,60,106,2017-12-11,
9,9,27,OLD,20170402,강철비,2017-12-14,37640000,2.3,35911000,2077,51033000,4705,4458,1804.9,6356,17,18,2017-12-11,
10,10,0,OLD,20179942,러빙 빈센트,2017-11-09,31828500,1.9,-45338000,-58.8,2616881761,4275,-4873,-53.3,329551,142,268,2017-12-11,
1,1,0,OLD,20165748,꾼,2017-11-22,418211100,40.8,-917212700,-68.7,29529297495,57741,-100558,-63.5,3780185,831,3514,2017-12-11,K
2,2,1,OLD,20173581,기억의 밤,2017-11-29,342252200,33.4,-639450500,-65.1,8888409160,47965,-69442,-59.1,1153566,707,2810,2017-12-11,K
3,3,-1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100336100,9.8,-1001658300,-90.9,2585581900,14062,-128274,-90.1,338296,496,997,2017-12-11,K
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,65077800,6.4,-73798100,-53.1,3166979472,9313,-7668,-45.2,422847,386,809,2017-12-11,K
5,5,0,OLD,20170272,산상수훈,2017-12-07,37801500,3.7,21501500,131.9,121951500,5385,2750,104.4,18827,60,106,2017-12-11,K
6,6,4,OLD,20170402,강철비,2017-12-14,37640000,3.7,35911000,2077,51033000,4705,4458,1804.9,6356,17,18,2017-12-11,K
7,7,-1,OLD,20174663,돌아온다,2017-12-07,4295500,0.4,-3513000,-45,51455400,710,-493,-41,7697,45,64,2017-12-11,K
8,8,5,OLD,20175441,채비,2017-11-09,2449500,0.2,1851500,309.6,1227269864,465,360,342.9,172106,8,8,2017-12-11,K
9,9,0,NEW,20174142,아이 캔 스피크,2017-09-21,2427000,0.2,2427000,100,25511049186,415,415,100,3276382,5,5,2017-12-11,K
10,10,0,NEW,20150976,신과함께-죄와 벌,2017-12-20,2334000,0.2,2334000,100,2334000,389,389,100,389,1,1,2017-12-11,K
1,1,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,175123300,27.5,-659732200,-79,2601026439,25099,-80239,-76.2,335088,615,2089,2017-12-11,F
2,2,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,145288900,22.8,-270814700,-65.1,6108656463,20601,-28923,-58.4,792397,515,1513,2017-12-11,F
3,3,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,118822000,18.7,-219119900,-64.8,1336935565,17011,-23803,-58.3,169798,479,1748,2017-12-11,F
4,4,2,OLD,20179942,러빙 빈센트,2017-11-09,31828500,5.0,-45338000,-58.8,2616881761,4275,-4873,-53.3,329551,142,268,2017-12-11,F
5,5,0,OLD,20040695,이프 온리,2004-10-29,30006600,4.7,-54890000,-64.7,6570136100,4048,-5579,-58,991044,144,346,2017-12-11,F
6,6,-2,OLD,20167904,라라랜드,2016-12-07,21147500,3.3,-91424200,-81.2,29695386194,2816,-10164,-78.3,3554902,139,245,2017-12-11,F
7,7,1,OLD,20175962,스테이션 7,2017-12-07,17979000,2.8,-8126200,-31.1,123821900,2714,-536,-16.5,16094,221,341,2017-12-11,F
8,8,2,OLD,20175604,"안녕, 나의 소울메이트",2017-12-07,11784800,1.9,-12050000,-50.6,126327200,1633,-1289,-44.1,15819,140,218,2017-12-11,F
9,9,0,OLD,20175121,토르: 라그나로크,2017-10-25,11252200,1.8,-15424800,-57.8,39189137295,1455,-1684,-53.6,4848801,81,111,2017-12-11,F
10,10,-3,OLD,20168221,저스티스 리그,2017-11-15,8191500,1.3,-19276300,-70.2,14604893595,1098,-2195,-66.7,1782909,109,155,2017-12-11,F
1,1,0,OLD,20165748,꾼,2017-11-22,402785200,25.1,-15425900,-3.7,29932082695,55607,-2134,-3.7,3835792,844,3487,2017-12-12,
2,2,0,OLD,20173581,기억의 밤,2017-11-29,331559000,20.7,-10693200,-3.1,9219968160,45538,-2427,-5.1,1199104,691,2785,2017-12-12,
3,3,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,151453700,9.4,-23669600,-13.5,2752480139,21252,-3847,-15.3,356340,598,1993,2017-12-12,
4,4,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,138557900,8.6,-6731000,-4.6,6247214363,19178,-1423,-6.9,811575,519,1494,2017-12-12,
5,5,1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100966800,6.3,630700,0.6,2686548700,14869,807,5.7,353165,500,1007,2017-12-12,
6,6,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,96390500,6.0,-22431500,-18.9,1433326065,13459,-3552,-20.9,183257,475,1644,2017-12-12,
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,60620700,3.8,-4457100,-6.8,3227600172,8809,-504,-5.4,431656,383,791,2017-12-12,
8,8,1,OLD,20170402,강철비,2017-12-14,53672700,3.3,16032700,42.6,104705700,6004,1299,27.6,12360,41,42,2017-12-12,
9,9,2,OLD,20040695,이프 온리,2004-10-29,29891500,1.9,-115100,-0.4,6600027600,3958,-90,-2.2,995002,149,343,2017-12-12,
10,10,0,OLD,20179942,러빙 빈센트,2017-11-09,29505900,1.8,-2322600,-7.3,2646387661,3955,-320,-7.5,333506,148,274,2017-12-12,
1,1,0,OLD,20165748,꾼,2017-11-22,402785200,40.2,-15425900,-3.7,29932082695,55607,-2134,-3.7,3835792,844,3487,2017-12-12,K
2,2,0,OLD,20173581,기억의 밤,2017-11-29,331559000,33.1,-10693200,-3.1,9219968160,45538,-2427,-5.1,1199104,691,2785,2017-12-12,K
3,3,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100966800,10.1,630700,0.6,2686548700,14869,807,5.7,353165,500,1007,2017-12-12,K
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,60620700,6.0,-4457100,-6.8,3227600172,8809,-504,-5.4,431656,383,791,2017-12-12,K
5,5,1,OLD,20170402,강철비,2017-12-14,53672700,5.4,16032700,42.6,104705700,6004,1299,27.6,12360,41,42,2017-12-12,K
6,6,4,OLD,20150976,신과함께-죄와 벌,2017-12-20,15827000,1.6,13493000,578.1,18161000,2027,1638,421.1,2416,4,5,2017-12-12,K
7,7,2,OLD,20174142,아이 캔 스피크,2017-09-21,8558000,0.9,6131000,252.6,25519607186,1605,1190,286.7,3277987,12,12,2017-12-12,K
8,8,0,OLD,20175441,채비,2017-11-09,4907500,0.5,2458000,100.3,1232177364,791,326,70.1,172897,10,10,2017-12-12,K
9,9,-2,OLD,20174663,돌아온다,2017-12-07,4435900,0.4,140400,3.3,55891300,726,16,2.3,8423,49,76,2017-12-12,K
10,10,-5,OLD,20170272,산상수훈,2017-12-07,4148000,0.4,-33653500,-89,126099500,556,-4829,-89.7,19383,48,76,2017-12-12,K
1,1,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,151453700,25.2,-23669600,-13.5,2752480139,21252,-3847,-15.3,356340,598,1993,2017-12-12,F
2,2,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,138557900,23.0,-6731000,-4.6,6247214363,19178,-1423,-6.9,811575,519,1494,2017-12-12,F
3,3,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,96390500,16.0,-22431500,-18.9,1433326065,13459,-3552,-20.9,183257,475,1644,2017-12-12,F
4,4,1,OLD,20040695,이프 온리,2004-10-29,29891500,5.0,-115100,-0.4,6600027600,3958,-90,-2.2,995002,149,343,2017-12-12,F
5,5,-1,OLD,20179942,러빙 빈센트,2017-11-09,29505900,4.9,-2322600,-7.3,2646387661,3955,-320,-7.5,333506,148,274,2017-12-12,F
