rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
2,2,-1,OLD,20171381,라이프,2017-04-05,304648400,31.8,-26302900,-7.9,746189900,39646,-2984,-7,96491,529,2687,2017-04-06,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,116611100,12.2,-29657500,-20.3,5468413337,15135,-3912,-20.5,666607,454,1462,2017-04-06,F
4,4,8,OLD,20171781,패트리어트 데이,2017-04-06,69011900,7.2,65947900,2152.3,163194400,9580,9197,2401.3,20961,373,1176,2017-04-06,F
5,5,-1,OLD,20167363,히든 피겨스,2017-03-23,57879400,6.0,-7133200,-11,2557679033,7737,-1065,-12.1,323574,244,496,2017-04-06,F
6,6,0,NEW,20173444,링스,2017-04-06,14705500,1.5,14705500,100,15755000,1880,1880,100,2017,103,155,2017-04-06,F
7,7,-2,OLD,20167364,미스 슬로운,2017-03-29,9929700,1.0,-3304300,-25,229950200,1326,-414,-23.8,29777,74,121,2017-04-06,F
8,8,0,NEW,20168592,랜드 오브 마인,2017-04-06,7842500,0.8,7842500,100,18577000,1141,1141,100,2442,97,204,2017-04-06,F
9,9,12,OLD,20162607,슈퍼 버드,2017-04-06,6512000,0.7,4458000,217,27374000,1022,765,297.7,3643,146,153,2017-04-06,F
10,10,-3,OLD,20164926,분노,2017-03-30,6604400,0.7,22900,0.3,111154537,826,-56,-6.3,14034,37,48,2017-04-06,F
1,1,1,OLD,20164721,미녀와 야수,2017-03-16,491753723,21.5,178258623,56.9,35573232599,58295,16617,39.9,4333241,623,2447,2017-04-07,
2,2,-1,OLD,20162181,프리즌,2017-03-23,445426377,19.4,89024477,25,20031935017,52309,4842,10.2,2478193,627,2572,2017-04-07,
3,3,0,OLD,20171381,라이프,2017-04-05,432421560,18.9,127773160,41.9,1178611460,50620,10974,27.7,147111,563,2750,2017-04-07,
4,4,0,OLD,20167901,어느날,2017-04-05,226586440,9.9,51888140,29.7,618071440,27619,3834,16.1,80938,480,1947,2017-04-07,
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,144271277,6.3,27660177,23.7,5612684614,16857,1722,11.4,683464,474,1442,2017-04-07,
6,6,0,OLD,20161923,시간위의 집,2017-04-05,136436100,6.0,29582000,27.7,407110700,16466,2007,13.9,52529,422,1483,2017-04-07,
7,7,0,OLD,20151230,원라인,2017-03-29,93173200,4.1,19264000,26.1,2837847933,11864,1808,18,373645,350,729,2017-04-07,
8,8,0,OLD,20171781,패트리어트 데이,2017-04-06,84964160,3.7,15952260,23.1,248158560,10577,997,10.4,31538,372,1119,2017-04-07,
9,9,0,OLD,20167363,히든 피겨스,2017-03-23,86229400,3.8,28350000,49,2643908433,10255,2518,32.5,333829,272,500,2017-04-07,
10,10,0,OLD,20173444,링스,2017-04-06,28133700,1.2,13428200,91.3,43888700,3279,1399,74.4,5296,117,289,2017-04-07,
1,1,0,OLD,20162181,프리즌,2017-03-23,445426377,47.3,89024477,25,20031935017,52309,4842,10.2,2478193,627,2572,2017-04-07,K
2,2,0,OLD,20167901,어느날,2017-04-05,226586440,24.1,51888140,29.7,618071440,27619,3834,16.1,80938,480,1947,2017-04-07,K
3,3,0,OLD,20161923,시간위의 집,2017-04-05,136436100,14.5,29582000,27.7,407110700,16466,2007,13.9,52529,422,1483,2017-04-07,K
4,4,0,OLD,20151230,원라인,2017-03-29,93173200,9.9,19264000,26.1,2837847933,11864,1808,18,373645,350,729,2017-04-07,K
5,5,0,NEW,20151227,아빠는 딸,2017-04-12,17352000,1.8,17352000,100,33196000,2169,2169,100,4193,10,10,2017-04-07,K
6,6,-1,OLD,20179442,밤의 해변에서 혼자,2017-03-23,7347500,0.8,1536000,26.4,357128800,899,98,12.2,46514,51,79,2017-04-07,K
7,7,0,OLD,20167902,보통사람,2017-03-23,6361000,0.7,1626000,34.3,2936939523,895,158,21.4,380655,50,67,2017-04-07,K
8,8,-2,OLD,20172381,"다시, 벚꽃",2017-04-06,5943100,0.6,330100,5.9,19303100,703,-51,-6.8,2433,117,174,2017-04-07,K
9,9,0,NEW,19610051,성춘향,1961-01-28,288000,0.0,288000,100,15051000,150,150,100,7527,1,3,2017-04-07,K
10,10,0,NEW,20160503,분장,2017-09-27,498000,0.1,498000,100,3508100,83,83,100,511,1,1,2017-04-07,K
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,491753723,36.4,178258623,56.9,35573232599,58295,16617,39.9,4333241,623,2447,2017-04-07,F
2,2,0,OLD,20171381,라이프,2017-04-05,432421560,32.1,127773160,41.9,1178611460,50620,10974,27.7,147111,563,2750,2017-04-07,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,144271277,10.7,27660177,23.7,5612684614,16857,1722,11.4,683464,474,1442,2017-04-07,F
4,4,0,OLD,20171781,패트리어트 데이,2017-04-06,84964160,6.3,15952260,23.1,248158560,10577,997,10.4,31538,372,1119,2017-04-07,F
5,5,0,OLD,20167363,히든 피겨스,2017-03-23,86229400,6.4,28350000,49,2643908433,10255,2518,32.5,333829,272,500,2017-04-07,F
6,6,0,OLD,20173444,링스,2017-04-06,28133700,2.1,13428200,91.3,43888700,3279,1399,74.4,5296,117,289,2017-04-07,F
7,7,0,OLD,20167364,미스 슬로운,2017-03-29,11488500,0.9,1558800,15.7,241438700,1335,9,0.7,31112,74,113,2017-04-07,F
8,8,0,OLD,20168592,랜드 오브 마인,2017-04-06,9020500,0.7,1178000,15,27597500,1143,2,0.2,3585,94,188,2017-04-07,F
9,9,1,OLD,20164926,분노,2017-03-30,8317000,0.6,1712600,25.9,119471537,977,151,18.3,15011,38,52,2017-04-07,F
10,10,-1,OLD,20162607,슈퍼 버드,2017-04-06,6080500,0.5,-431500,-6.6,33454500,878,-144,-14.1,4521,141,150,2017-04-07,F
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1301207080,28.8,809453357,164.6,36874439679,153866,95571,163.9,4487107,959,3531,2017-04-08,
2,2,0,OLD,20162181,프리즌,2017-03-23,885023470,19.6,439597093,98.7,20916958487,102167,49858,95.3,2580360,743,2966,2017-04-08,
3,3,0,OLD,20171381,라이프,2017-04-05,855330058,18.9,422908498,97.8,2033941518,98099,47479,93.8,245210,643,2830,2017-04-08,
4,4,0,OLD,20167901,어느날,2017-04-05,357223742,7.9,130637302,57.7,975295182,42573,14954,54.1,123511,532,1960,2017-04-08,
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,245795770,5.4,101524493,70.4,5858480384,28396,11539,68.5,711860,483,1305,2017-04-08,
6,6,0,OLD,20161923,시간위의 집,2017-04-05,188736700,4.2,52300600,38.3,595847400,22522,6056,36.8,75051,454,1224,2017-04-08,
7,7,0,OLD,20151230,원라인,2017-03-29,177451000,3.9,84277800,90.5,3015298933,21191,9327,78.6,394836,349,689,2017-04-08,
8,8,1,OLD,20167363,히든 피겨스,2017-03-23,149994900,3.3,63765500,73.9,2793903333,17255,7000,68.3,351084,249,469,2017-04-08,
9,9,-1,OLD,20171781,패트리어트 데이,2017-04-06,114952158,2.5,29987998,35.3,363110718,13910,3333,31.5,45448,375,835,2017-04-08,
10,10,7,OLD,20162607,슈퍼 버드,2017-04-06,49484100,1.1,43403600,713.8,82938600,6629,5751,655,11150,288,405,2017-04-08,
1,1,0,OLD,20162181,프리즌,2017-03-23,885023470,54.0,439597093,98.7,20916958487,102167,49858,95.3,2580360,743,2966,2017-04-08,K
2,2,0,OLD,20167901,어느날,2017-04-05,357223742,21.8,130637302,57.7,975295182,42573,14954,54.1,123511,532,1960,2017-04-08,K
3,3,0,OLD,20161923,시간위의 집,2017-04-05,188736700,11.5,52300600,38.3,595847400,22522,6056,36.8,75051,454,1224,2017-04-08,K
4,4,0,OLD,20151230,원라인,2017-03-29,177451000,10.8,84277800,90.5,3015298933,21191,9327,78.6,394836,349,689,2017-04-08,K
5,5,1,OLD,20179442,밤의 해변에서 혼자,2017-03-23,9384500,0.6,2037000,27.7,366513300,1115,216,24,47629,51,76,2017-04-08,K
6,6,2,OLD,20172381,"다시, 벚꽃",2017-04-06,9582000,0.6,3638900,61.2,28885100,1053,350,49.8,3486,115,158,2017-04-08,K
7,7,0,OLD,20167902,보통사람,2017-03-23,4942100,0.3,-1418900,-22.3,2941881623,647,-248,-27.7,381302,44,66,2017-04-08,K
8,8,0,NEW,20161603,순종,2016-11-17,1645000,0.1,1645000,100,418208200,235,235,100,58574,1,1,2017-04-08,K
9,9,9,OLD,20166421,재심,2017-02-15,877000,0.1,864000,6646.2,19262438637,149,144,2880,2420554,6,6,2017-04-08,K
10,10,0,NEW,20174081,"인디피크닉2017-단편5 <혼돈의 밤, 소동의 기억>", ,858000,0.1,858000,100,858000,143,143,100,143,1,1,2017-04-08,K
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1301207080,45.2,809453357,164.6,36874439679,153866,95571,163.9,4487107,959,3531,2017-04-08,F
2,2,0,OLD,20171381,라이프,2017-04-05,855330058,29.7,422908498,97.8,2033941518,98099,47479,93.8,245210,643,2830,2017-04-08,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,245795770,8.5,101524493,70.4,5858480384,28396,11539,68.5,711860,483,1305,2017-04-08,F
4,4,1,OLD,20167363,히든 피겨스,2017-03-23,149994900,5.2,63765500,73.9,2793903333,17255,7000,68.3,351084,249,469,2017-04-08,F
5,5,-1,OLD,20171781,패트리어트 데이,2017-04-06,114952158,4.0,29987998,35.3,363110718,13910,3333,31.5,45448,375,835,2017-04-08,F
6,6,4,OLD,20162607,슈퍼 버드,2017-04-06,49484100,1.7,43403600,713.8,82938600,6629,5751,655,11150,288,405,2017-04-08,F
7,7,-1,OLD,20173444,링스,2017-04-06,36733700,1.3,8600000,30.6,80622400,4281,1002,30.6,9577,123,270,2017-04-08,F
8,8,-1,OLD,20167364,미스 슬로운,2017-03-29,20878400,0.7,9389900,81.7,262317100,2395,1060,79.4,33507,71,96,2017-04-08,F
9,9,-1,OLD,20168592,랜드 오브 마인,2017-04-06,13437500,0.5,4417000,49,41035000,1669,526,46,5254,94,148,2017-04-08,F
10,10,-1,OLD,20164926,분노,2017-03-30,11565000,0.4,3248000,39.1,131036537,1341,364,37.3,16352,34,48,2017-04-08,F
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1132454900,28.0,-168752180,-13,38006894579,134921,-18945,-12.3,4622028,942,3487,2017-04-09,
2,2,0,OLD,20162181,프리즌,2017-03-23,831151600,20.5,-53871870,-6.1,21748110087,95374,-6793,-6.6,2675734,725,2879,2017-04-09,
3,3,0,OLD,20171381,라이프,2017-04-05,742426800,18.3,-112903258,-13.2,2776368318,85946,-12153,-12.4,331156,647,2774,2017-04-09,
4,4,0,OLD,20167901,어느날,2017-04-05,330713300,8.2,-26510442,-7.4,1306008482,39445,-3128,-7.3,162956,528,1878,2017-04-09,
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,203877800,5.0,-41917970,-17.1,6062358184,23476,-4920,-17.3,735336,482,1236,2017-04-09,
6,6,0,OLD,20161923,시간위의 집,2017-04-05,196860300,4.9,8123600,4.3,792707700,23382,860,3.8,98433,453,1172,2017-04-09,
7,7,0,OLD,20151230,원라인,2017-03-29,148323000,3.7,-29128000,-16.4,3163621933,17863,-3328,-15.7,412699,340,671,2017-04-09,
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,128260000,3.2,-21734900,-14.5,2922163333,14972,-2283,-13.2,366056,257,471,2017-04-09,
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,105087900,2.6,-9864258,-8.6,468198618,12674,-1236,-8.9,58122,366,801,2017-04-09,
10,10,0,OLD,20162607,슈퍼 버드,2017-04-06,52153200,1.3,2669100,5.4,135091800,6889,260,3.9,18039,285,404,2017-04-09,
1,1,0,OLD,20162181,프리즌,2017-03-23,831151600,54.2,-53871870,-6.1,21748110087,95374,-6793,-6.6,2675734,725,2879,2017-04-09,K
2,2,0,OLD,20167901,어느날,2017-04-05,330713300,21.6,-26510442,-7.4,1306008482,39445,-3128,-7.3,162956,528,1878,2017-04-09,K
3,3,0,OLD,20161923,시간위의 집,2017-04-05,196860300,12.8,8123600,4.3,792707700,23382,860,3.8,98433,453,1172,2017-04-09,K
4,4,0,OLD,20151230,원라인,2017-03-29,148323000,9.7,-29128000,-16.4,3163621933,17863,-3328,-15.7,412699,340,671,2017-04-09,K
5,5,0,OLD,20179442,밤의 해변에서 혼자,2017-03-23,8497000,0.6,-887500,-9.5,375010300,1015,-100,-9,48644,50,75,2017-04-09,K
6,6,0,OLD,20172381,"다시, 벚꽃",2017-04-06,8085500,0.5,-1496500,-15.6,36970600,956,-97,-9.2,4442,104,139,2017-04-09,K
7,7,0,OLD,20167902,보통사람,2017-03-23,6846500,0.4,1904400,38.5,2948728123,900,253,39.1,382202,43,64,2017-04-09,K
8,8,0,NEW,20174062,인디피크닉2017-단편1 <꿈의 대화>, ,588000,0.0,588000,100,588000,98,98,100,98,1,1,2017-04-09,K
9,9,6,OLD,20144257,안녕 자두야 스페셜 : 인어공주 , ,144000,0.0,44000,44,544000,72,22,44,272,1,8,2017-04-09,K
10,10,2,OLD,20150971,해빙,2017-03-01,564000,0.0,-100500,-15.1,9901359322,70,-12,-14.6,1204052,5,5,2017-04-09,K
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1132454900,45.0,-168752180,-13,38006894579,134921,-18945,-12.3,4622028,942,3487,2017-04-09,F
2,2,0,OLD,20171381,라이프,2017-04-05,742426800,29.5,-112903258,-13.2,2776368318,85946,-12153,-12.4,331156,647,2774,2017-04-09,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,203877800,8.1,-41917970,-17.1,6062358184,23476,-4920,-17.3,735336,482,1236,2017-04-09,F
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,128260000,5.1,-21734900,-14.5,2922163333,14972,-2283,-13.2,366056,257,471,2017-04-09,F
5,5,0,OLD,20171781,패트리어트 데이,2017-04-06,105087900,4.2,-9864258,-8.6,468198618,12674,-1236,-8.9,58122,366,801,2017-04-09,F
6,6,0,OLD,20162607,슈퍼 버드,2017-04-06,52153200,2.1,2669100,5.4,135091800,6889,260,3.9,18039,285,404,2017-04-09,F
7,7,0,OLD,20173444,링스,2017-04-06,26480300,1.1,-10253400,-27.9,107102700,3058,-1223,-28.6,12635,120,245,2017-04-09,F
8,8,0,OLD,20167364,미스 슬로운,2017-03-29,18684500,0.7,-2193900,-10.5,281001600,2138,-257,-10.7,35645,67,92,2017-04-09,F
9,9,0,OLD,20168592,랜드 오브 마인,2017-04-06,14745100,0.6,1307600,9.7,55780100,1835,166,9.9,7089,97,148,2017-04-09,F
10,10,0,OLD,20164926,분노,2017-03-30,12164000,0.5,599000,5.2,143200537,1395,54,4,17747,39,50,2017-04-09,F
1,1,1,OLD,20162181,프리즌,2017-03-23,241795200,21.6,-589356400,-70.9,21989905287,32013,-63361,-66.4,2707747,638,2591,2017-04-10,
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,204786000,18.3,-927668900,-81.9,38211680579,26982,-107939,-80,4649010,646,2414,2017-04-10,
3,3,0,OLD,20171381,라이프,2017-04-05,188833100,16.9,-553593700,-74.6,2965201418,24592,-61354,-71.4,355748,561,2551,2017-04-10,
4,4,0,OLD,20167901,어느날,2017-04-05,109365400,9.8,-221347900,-66.9,1415373882,14789,-24656,-62.5,177745,468,1767,2017-04-10,
5,5,1,OLD,20161923,시간위의 집,2017-04-05,69520100,6.2,-127340200,-64.7,862227800,9388,-13994,-59.8,107821,407,1149,2017-04-10,
6,6,-1,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,59374500,5.3,-144503300,-70.9,6121732684,7628,-15848,-67.5,742964,437,1205,2017-04-10,
7,7,0,OLD,20151230,원라인,2017-03-29,45354700,4.1,-102968300,-69.4,3208976633,6180,-11683,-65.4,418879,332,703,2017-04-10,
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,40655000,3.6,-87605000,-68.3,2962818333,5457,-9515,-63.6,371513,247,514,2017-04-10,
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,37725500,3.4,-67362400,-64.1,505924118,5263,-7411,-58.5,63385,342,831,2017-04-10,
10,10,24,OLD,20040525,패션 오브 크라이스트,2004-04-02,13086900,1.2,11581900,769.6,5359388400,1796,1581,735.3,843790,111,222,2017-04-10,
1,1,0,OLD,20162181,프리즌,2017-03-23,241795200,48.7,-589356400,-70.9,21989905287,32013,-63361,-66.4,2707747,638,2591,2017-04-10,K
2,2,0,OLD,20167901,어느날,2017-04-05,109365400,22.0,-221347900,-66.9,1415373882,14789,-24656,-62.5,177745,468,1767,2017-04-10,K
3,3,0,OLD,20161923,시간위의 집,2017-04-05,69520100,14.0,-127340200,-64.7,862227800,9388,-13994,-59.8,107821,407,1149,2017-04-10,K
4,4,0,OLD,20151230,원라인,2017-03-29,45354700,9.1,-102968300,-69.4,3208976633,6180,-11683,-65.4,418879,332,703,2017-04-10,K
5,5,0,NEW,20151227,아빠는 딸,2017-04-12,10680000,2.1,10680000,100,43876000,1335,1335,100,5528,5,5,2017-04-10,K
6,6,0,NEW,20172641,마리안느와 마가렛,2017-04-20,4344000,0.9,4344000,100,7408000,543,543,100,926,1,2,2017-04-10,K
7,7,-2,OLD,20179442,밤의 해변에서 혼자,2017-03-23,3603000,0.7,-4894000,-57.6,378613300,494,-521,-51.3,49138,52,73,2017-04-10,K
8,8,0,NEW,20173384,청불학원: 무삭제판,2017-04-10,2353000,0.5,2353000,100,2353000,465,465,100,465,20,22,2017-04-10,K
9,9,0,NEW,20162722,보안관,2017-05-03,2406000,0.5,2406000,100,2406000,401,401,100,401,1,1,2017-04-10,K
10,10,-4,OLD,20172381,"다시, 벚꽃",2017-04-06,2787000,0.6,-5298500,-65.5,39757600,388,-568,-59.4,4830,98,130,2017-04-10,K
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,204786000,32.9,-927668900,-81.9,38211680579,26982,-107939,-80,4649010,646,2414,2017-04-10,F
2,2,0,OLD,20171381,라이프,2017-04-05,188833100,30.4,-553593700,-74.6,2965201418,24592,-61354,-71.4,355748,561,2551,2017-04-10,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,59374500,9.6,-144503300,-70.9,6121732684,7628,-15848,-67.5,742964,437,1205,2017-04-10,F
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,40655000,6.5,-87605000,-68.3,2962818333,5457,-9515,-63.6,371513,247,514,2017-04-10,F
5,5,0,OLD,20171781,패트리어트 데이,2017-04-06,37725500,6.1,-67362400,-64.1,505924118,5263,-7411,-58.5,63385,342,831,2017-04-10,F
6,6,21,OLD,20040525,패션 오브 크라이스트,2004-04-02,13086900,2.1,11581900,769.6,5359388400,1796,1581,735.3,843790,111,222,2017-04-10,F
7,7,6,OLD,19970103,라빠르망,1997-03-22,6025000,1.0,1025000,20.5,53123000,1205,205,20.5,8506,1,3,2017-04-10,F
8,8,0,OLD,20167364,미스 슬로운,2017-03-29,8015000,1.3,-10669500,-57.1,289016600,1060,-1078,-50.4,36705,70,103,2017-04-10,F
9,9,-2,OLD,20173444,링스,2017-04-06,7723600,1.2,-18756700,-70.8,114826300,985,-2073,-67.8,13620,104,191,2017-04-10,F
10,10,0,NEW,20170741,지니어스,2017-04-13,8334000,1.3,8334000,100,10046000,949,949,100,1163,6,6,2017-04-10,F
1,1,0,OLD,20162181,프리즌,2017-03-23,234043000,21.4,-7752200,-3.2,22223948287,31082,-931,-2.9,2738829,646,2585,2017-04-11,
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,193871700,17.7,-10914300,-5.3,38405552279,25764,-1218,-4.5,4674774,650,2426,2017-04-11,
3,3,0,OLD,20171381,라이프,2017-04-05,171066400,15.6,-17766700,-9.4,3136267818,22231,-2361,-9.6,377979,572,2509,2017-04-11,
4,4,0,OLD,20167901,어느날,2017-04-05,108513000,9.9,-852400,-0.8,1523886882,14926,137,0.9,192671,465,1747,2017-04-11,
5,5,0,OLD,20161923,시간위의 집,2017-04-05,67753300,6.2,-1766800,-2.5,929981100,9265,-123,-1.3,117086,412,1146,2017-04-11,
6,6,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,54814700,5.0,-4559800,-7.7,6176547384,7082,-546,-7.2,750046,438,1171,2017-04-11,
7,7,0,OLD,20151230,원라인,2017-03-29,44535800,4.1,-818900,-1.8,3253512433,6140,-40,-0.6,425019,346,718,2017-04-11,
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,42301600,3.9,1646600,4.1,3005119933,5702,245,4.5,377215,249,506,2017-04-11,
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,39111000,3.6,1385500,3.7,545035118,5368,105,2,68753,338,828,2017-04-11,
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,15084500,1.4,1997600,15.3,5374472900,2083,287,16,845873,115,235,2017-04-11,
1,1,0,OLD,20162181,프리즌,2017-03-23,234043000,47.9,-7752200,-3.2,22223948287,31082,-931,-2.9,2738829,646,2585,2017-04-11,K
2,2,0,OLD,20167901,어느날,2017-04-05,108513000,22.2,-852400,-0.8,1523886882,14926,137,0.9,192671,465,1747,2017-04-11,K
3,3,0,OLD,20161923,시간위의 집,2017-04-05,67753300,13.9,-1766800,-2.5,929981100,9265,-123,-1.3,117086,412,1146,2017-04-11,K
4,4,0,OLD,20151230,원라인,2017-03-29,44535800,9.1,-818900,-1.8,3253512433,6140,-40,-0.6,425019,346,718,2017-04-11,K
5,5,0,OLD,20151227,아빠는 딸,2017-04-12,16969000,3.5,6289000,58.9,60845000,1900,565,42.3,7428,7,7,2017-04-11,K
6,6,1,OLD,20179442,밤의 해변에서 혼자,2017-03-23,4256000,0.9,653000,18.1,382869300,596,102,20.6,49734,54,74,2017-04-11,K
7,7,4,OLD,20167902,보통사람,2017-03-23,3207000,0.7,1385500,76.1,2953756623,470,212,82.2,382930,44,66,2017-04-11,K
8,8,2,OLD,20172381,"다시, 벚꽃",2017-04-06,3076000,0.6,289000,10.4,42833600,413,25,6.4,5243,92,122,2017-04-11,K
9,9,0,NEW,20101365,내시, ,734000,0.2,734000,100,9424000,367,367,100,4693,1,5,2017-04-11,K
10,10,0,NEW,20173061,슈퍼 빼꼼: 스파이 대작전,2017-05-03,1530000,0.3,1530000,100,1530000,255,255,100,255,1,1,2017-04-11,K
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,193871700,32.1,-10914300,-5.3,38405552279,25764,-1218,-4.5,4674774,650,2426,2017-04-11,F
2,2,0,OLD,20171381,라이프,2017-04-05,171066400,28.3,-17766700,-9.4,3136267818,22231,-2361,-9.6,377979,572,2509,2017-04-11,F
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,54814700,9.1,-4559800,-7.7,6176547384,7082,-546,-7.2,750046,438,1171,2017-04-11,F
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,42301600,7.0,1646600,4.1,3005119933,5702,245,4.5,377215,249,506,2017-04-11,F
5,5,0,OLD,20171781,패트리어트 데이,2017-04-06,39111000,6.5,1385500,3.7,545035118,5368,105,2,68753,338,828,2017-04-11,F
6,6,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,15084500,2.5,1997600,15.3,5374472900,2083,287,16,845873,115,235,2017-04-11,F
7,7,1,OLD,20167364,미스 슬로운,2017-03-29,8484800,1.4,469800,5.9,297501400,1123,63,5.9,37828,77,110,2017-04-11,F
8,8,3,OLD,20168592,랜드 오브 마인,2017-04-06,7194700,1.2,1192200,19.9,68977300,1018,153,17.7,8972,84,155,2017-04-11,F
9,9,0,OLD,20173444,링스,2017-04-06,7746100,1.3,22500,0.3,122572400,994,9,0.9,14614,108,205,2017-04-11,F
10,10,2,OLD,20164926,분노,2017-03-30,6568500,1.1,168000,2.6,156169537,874,26,3.1,19469,38,64,2017-04-11,F
1,1,27,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1620818400,67.3,1617182400,44477,1626454400,208481,208178,68705.6,208984,1238,6040,2017-04-12,
2,2,9,OLD,20151227,아빠는 딸,2017-04-12,244461600,10.1,227492600,1340.6,305306600,33396,31496,1657.7,40824,460,2092,2017-04-12,
3,3,-1,OLD,20164721,미녀와 야수,2017-03-16,146019500,6.1,-47852200,-24.7,38551571779,19461,-6303,-24.5,4694235,500,1599,2017-04-12,
4,4,-3,OLD,20162181,프리즌,2017-03-23,132616200,5.5,-101426800,-43.3,22356564487,17603,-13479,-43.4,2756432,451,1573,2017-04-12,
5,5,-2,OLD,20171381,라이프,2017-04-05,69900800,2.9,-101165600,-59.1,3206168618,9312,-12919,-58.1,387291,460,1091,2017-04-12,
6,6,-2,OLD,20167901,어느날,2017-04-05,41295000,1.7,-67218000,-61.9,1565181882,5737,-9189,-61.6,198408,324,672,2017-04-12,
7,7,1,OLD,20167363,히든 피겨스,2017-03-23,27194100,1.1,-15107500,-35.7,3032314033,3697,-2005,-35.2,380912,164,269,2017-04-12,
8,8,-3,OLD,20161923,시간위의 집,2017-04-05,16135700,0.7,-51617600,-76.2,946116800,2188,-7077,-76.4,119274,152,242,2017-04-12,
9,9,-3,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,11088400,0.5,-43726300,-79.8,6187635784,1533,-5549,-78.4,751579,151,242,2017-04-12,
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,10126900,0.4,-4957600,-32.9,5384599800,1392,-691,-33.2,847265,113,194,2017-04-12,
1,1,4,OLD,20151227,아빠는 딸,2017-04-12,244461600,53.8,227492600,1340.6,305306600,33396,31496,1657.7,40824,460,2092,2017-04-12,K
2,2,-1,OLD,20162181,프리즌,2017-03-23,132616200,29.2,-101426800,-43.3,22356564487,17603,-13479,-43.4,2756432,451,1573,2017-04-12,K
3,3,-1,OLD,20167901,어느날,2017-04-05,41295000,9.1,-67218000,-61.9,1565181882,5737,-9189,-61.6,198408,324,672,2017-04-12,K
4,4,-1,OLD,20161923,시간위의 집,2017-04-05,16135700,3.6,-51617600,-76.2,946116800,2188,-7077,-76.4,119274,152,242,2017-04-12,K
5,5,-1,OLD,20151230,원라인,2017-03-29,7248000,1.6,-37287800,-83.7,3260760433,1007,-5133,-83.6,426026,100,153,2017-04-12,K
6,6,0,OLD,20179442,밤의 해변에서 혼자,2017-03-23,3899200,0.9,-356800,-8.4,386768500,534,-62,-10.4,50268,47,65,2017-04-12,K
7,7,0,NEW,20161726,임금님의 사건수첩,2017-04-26,2856000,0.6,2856000,100,4812000,357,357,100,683,1,2,2017-04-12,K
8,8,0,OLD,20172381,"다시, 벚꽃",2017-04-06,1766500,0.4,-1309500,-42.6,44600100,242,-171,-41.4,5485,52,64,2017-04-12,K
9,9,0,OLD,20101365,내시, ,466000,0.1,-268000,-36.5,9890000,233,-134,-36.5,4926,1,5,2017-04-12,K
10,10,-3,OLD,20167902,보통사람,2017-03-23,849000,0.2,-2358000,-73.5,2954605623,116,-354,-75.3,383046,5,6,2017-04-12,K
1,1,18,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1620818400,82.9,1617182400,44477,1626454400,208481,208178,68705.6,208984,1238,6040,2017-04-12,F
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,146019500,7.5,-47852200,-24.7,38551571779,19461,-6303,-24.5,4694235,500,1599,2017-04-12,F
3,3,-1,OLD,20171381,라이프,2017-04-05,69900800,3.6,-101165600,-59.1,3206168618,9312,-12919,-58.1,387291,460,1091,2017-04-12,F
