rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
7,7,5,OLD,19730023,흑권,1973-09-09,400000,0.0,248000,163.2,824000,200,124,163.2,412,1,3,2017-02-01,K
8,8,-2,OLD,20151181,여교사,2017-01-04,1010000,0.0,-653000,-39.3,951155460,199,-111,-35.8,116630,7,9,2017-02-01,K
9,9,-4,OLD,20161725,마스터,2016-12-21,1444500,0.1,-1176800,-44.9,58042473765,185,-184,-49.9,7145955,15,20,2017-02-01,K
10,10,-2,OLD,20163014,7년-그들이 없는 언론,2017-01-12,607000,0.0,-714500,-54.1,127183200,93,-88,-48.6,16238,11,15,2017-02-01,K
1,1,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,224355000,27.7,-142030800,-38.8,4836161073,29001,-18200,-38.6,576181,497,1727,2017-02-01,F
2,2,0,OLD,20165443,모아나,2017-01-12,161084300,19.9,-177537500,-52.4,15297988207,22344,-24702,-52.5,1955388,520,1211,2017-02-01,F
3,3,0,OLD,20161872,너의 이름은.,2017-01-04,132712800,16.4,-79574500,-37.5,27959343056,17774,-10921,-38.1,3472356,425,998,2017-02-01,F
4,4,16,OLD,20167324,라이언,2017-02-01,79505500,9.8,77669500,4230.4,121527100,10688,10382,3392.8,16246,173,803,2017-02-01,F
5,5,-1,OLD,20167904,라라랜드,2016-12-07,66537700,8.2,-24903400,-27.2,26505142128,8823,-3366,-27.6,3167007,218,406,2017-02-01,F
6,6,-1,OLD,20168154,딥워터 호라이즌,2017-01-25,20698300,2.6,-42037400,-67,714396543,2845,-5675,-66.6,91981,218,392,2017-02-01,F
7,7,-1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,15700700,1.9,-38024200,-70.8,754521200,2283,-5451,-70.5,98994,189,234,2017-02-01,F
8,8,1,OLD,20165822,매기스 플랜,2017-01-25,13415500,1.7,-7435200,-35.7,206846100,1785,-1046,-36.9,25745,69,109,2017-02-01,F
9,9,-2,OLD,20168381,얼라이드,2017-01-11,13083000,1.6,-10276000,-44,4215148579,1730,-1293,-42.8,511137,83,142,2017-02-01,F
10,10,-2,OLD,20168689,반지의 제왕 : 왕의 귀환 (확장판),2017-01-25,20320000,2.5,-16204600,-44.4,300674100,1664,-1263,-43.1,25074,49,75,2017-02-01,F
1,1,0,OLD,20151228,공조,2017-01-18,1306151800,43.3,-110354900,-7.8,42586204069,174342,-15237,-8,5224037,998,5011,2017-02-02,
2,2,0,OLD,20151229,더 킹,2017-01-18,587350500,19.5,-102051900,-14.8,37495935409,78761,-13742,-14.9,4581704,827,3523,2017-02-02,
3,3,82,OLD,20179281,컨택트,2017-02-02,407616000,13.5,407604000,3396700,448158800,54584,54582,2729100,59414,509,2223,2017-02-02,
4,4,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,167024200,5.5,-57330800,-25.6,5003185273,21561,-7440,-25.7,597742,446,1341,2017-02-02,
5,5,-1,OLD,20165443,모아나,2017-01-12,136237500,4.5,-24846800,-15.4,15434225707,19177,-3167,-14.2,1974565,491,1009,2017-02-02,
6,6,-1,OLD,20161872,너의 이름은.,2017-01-04,99014000,3.3,-33698800,-25.4,28058357056,13249,-4525,-25.5,3485605,363,770,2017-02-02,
7,7,-1,OLD,20167324,라이언,2017-02-01,57512400,1.9,-21993100,-27.7,179039500,7806,-2882,-27,24052,176,695,2017-02-02,
8,8,-1,OLD,20167904,라라랜드,2016-12-07,57306300,1.9,-9231400,-13.9,26562448428,7590,-1233,-14,3174597,194,342,2017-02-02,
9,9,9,OLD,20150964,조작된 도시,2017-02-09,24000000,0.8,18600000,344.4,47716000,3000,2100,233.3,6271,10,10,2017-02-02,
10,10,2,OLD,20165822,매기스 플랜,2017-01-25,14024700,0.5,609200,4.5,220870800,1869,84,4.7,27614,69,100,2017-02-02,
1,1,0,OLD,20151228,공조,2017-01-18,1306151800,66.1,-110354900,-7.8,42586204069,174342,-15237,-8,5224037,998,5011,2017-02-02,K
2,2,0,OLD,20151229,더 킹,2017-01-18,587350500,29.7,-102051900,-14.8,37495935409,78761,-13742,-14.9,4581704,827,3523,2017-02-02,K
3,3,2,OLD,20150964,조작된 도시,2017-02-09,24000000,1.2,18600000,344.4,47716000,3000,2100,233.3,6271,10,10,2017-02-02,K
4,4,0,NEW,20166421,재심,2017-02-15,12598000,0.6,12598000,100,14290000,1832,1832,100,2114,6,8,2017-02-02,K
5,5,-1,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,11702900,0.6,-1837400,-13.6,107967700,1725,-178,-9.4,14087,227,362,2017-02-02,K
6,6,3,OLD,20161725,마스터,2016-12-21,7771000,0.4,6326500,438,58050244765,1463,1278,690.8,7147418,33,35,2017-02-02,K
7,7,-4,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,8467000,0.4,-4561500,-35,3021503600,1212,-700,-36.6,404124,134,160,2017-02-02,K
8,8,-2,OLD,20156562,루시드 드림,2017-02-22,6041000,0.3,4349000,257,7733000,863,581,206,1145,2,4,2017-02-02,K
9,9,0,NEW,20158799,눈길,2017-03-01,5796000,0.3,5796000,100,8768000,828,828,100,1226,4,4,2017-02-02,K
10,10,11,OLD,20160129,동창회의 목적: 더 비기닝,2017-02-02,756000,0.0,751000,15020,761000,148,147,14700,149,19,19,2017-02-02,K
1,1,62,OLD,20179281,컨택트,2017-02-02,407616000,39.1,407604000,3396700,448158800,54584,54582,2729100,59414,509,2223,2017-02-02,F
2,2,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,167024200,16.0,-57330800,-25.6,5003185273,21561,-7440,-25.7,597742,446,1341,2017-02-02,F
3,3,-1,OLD,20165443,모아나,2017-01-12,136237500,13.1,-24846800,-15.4,15434225707,19177,-3167,-14.2,1974565,491,1009,2017-02-02,F
4,4,-1,OLD,20161872,너의 이름은.,2017-01-04,99014000,9.5,-33698800,-25.4,28058357056,13249,-4525,-25.5,3485605,363,770,2017-02-02,F
5,5,-1,OLD,20167324,라이언,2017-02-01,57512400,5.5,-21993100,-27.7,179039500,7806,-2882,-27,24052,176,695,2017-02-02,F
6,6,-1,OLD,20167904,라라랜드,2016-12-07,57306300,5.5,-9231400,-13.9,26562448428,7590,-1233,-14,3174597,194,342,2017-02-02,F
7,7,1,OLD,20165822,매기스 플랜,2017-01-25,14024700,1.3,609200,4.5,220870800,1869,84,4.7,27614,69,100,2017-02-02,F
8,8,-1,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,10750300,1.0,-4950400,-31.5,765271500,1557,-726,-31.8,100551,137,157,2017-02-02,F
9,9,0,NEW,19780066,사운드 오브 뮤직,1978-02-04,8263500,0.8,8263500,100,43703500,1124,1124,100,14812,72,108,2017-02-02,F
10,10,-4,OLD,20168154,딥워터 호라이즌,2017-01-25,8011700,0.8,-12686600,-61.3,722408243,1108,-1737,-61.1,93089,113,179,2017-02-02,F
1,1,0,OLD,20151228,공조,2017-01-18,1698784568,45.1,392632768,30.1,44284988637,202908,28566,16.4,5426945,1022,5198,2017-02-03,
2,2,0,OLD,20151229,더 킹,2017-01-18,723431518,19.2,136081018,23.2,38219366927,86879,8118,10.3,4668583,837,3542,2017-02-03,
3,3,0,OLD,20179281,컨택트,2017-02-02,512632832,13.6,105016832,25.8,960791632,61006,6422,11.8,120420,558,2353,2017-02-03,
4,4,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,220219750,5.8,53195550,31.8,5223405023,25268,3707,17.2,623010,468,1394,2017-02-03,
5,5,0,OLD,20165443,모아나,2017-01-12,153447000,4.1,17209500,12.6,15587672707,19657,480,2.5,1994222,488,1014,2017-02-03,
6,6,0,OLD,20161872,너의 이름은.,2017-01-04,124687400,3.3,25673400,25.9,28183044456,15053,1804,13.6,3500658,379,796,2017-02-03,
7,7,1,OLD,20167904,라라랜드,2016-12-07,75353200,2.0,18046900,31.5,26637801628,8818,1228,16.2,3183415,200,365,2017-02-03,
8,8,-1,OLD,20167324,라이언,2017-02-01,65816000,1.7,8303600,14.4,244855500,8035,229,2.9,32087,185,651,2017-02-03,
9,9,13,OLD,20162873,레고 배트맨 무비,2017-02-09,25835000,0.7,19397000,301.3,32273000,2690,1850,220.2,3530,11,11,2017-02-03,
10,10,0,OLD,20165822,매기스 플랜,2017-01-25,15252000,0.4,1227300,8.8,236122800,1779,-90,-4.8,29393,64,98,2017-02-03,
1,1,0,OLD,20151228,공조,2017-01-18,1698784568,69.1,392632768,30.1,44284988637,202908,28566,16.4,5426945,1022,5198,2017-02-03,K
2,2,0,OLD,20151229,더 킹,2017-01-18,723431518,29.4,136081018,23.2,38219366927,86879,8118,10.3,4668583,837,3542,2017-02-03,K
3,3,2,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,13700200,0.6,1997300,17.1,121667900,1736,11,0.6,15823,223,351,2017-02-03,K
4,4,3,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,11317400,0.5,2850400,33.7,3032821000,1575,363,30,405699,142,170,2017-02-03,K
5,5,-2,OLD,20150964,조작된 도시,2017-02-09,4500000,0.2,-19500000,-81.3,52216000,750,-2250,-75,7021,3,3,2017-02-03,K
6,6,0,OLD,20161725,마스터,2016-12-21,1363000,0.1,-6408000,-82.5,58051607765,209,-1254,-85.7,7147627,12,15,2017-02-03,K
7,7,0,NEW,20144641,판도라,2016-12-07,1300000,0.1,1300000,100,36060713064,175,175,100,4583149,1,1,2017-02-03,K
8,8,5,OLD,20151181,여교사,2017-01-04,649000,0.0,-8500,-1.3,952461960,127,-2,-1.6,116886,5,5,2017-02-03,K
9,9,5,OLD,20163019,장기왕 : 가락시장 레볼루션,2017-02-02,600800,0.0,-129200,-17.7,2714800,74,-31,-29.5,342,10,13,2017-02-03,K
10,10,10,OLD,20161701,위켄즈,2016-12-22,468000,0.0,421000,895.7,33480200,71,64,914.3,4417,1,1,2017-02-03,K
1,1,0,OLD,20179281,컨택트,2017-02-02,512632832,39.1,105016832,25.8,960791632,61006,6422,11.8,120420,558,2353,2017-02-03,F
2,2,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,220219750,16.8,53195550,31.8,5223405023,25268,3707,17.2,623010,468,1394,2017-02-03,F
3,3,0,OLD,20165443,모아나,2017-01-12,153447000,11.7,17209500,12.6,15587672707,19657,480,2.5,1994222,488,1014,2017-02-03,F
4,4,0,OLD,20161872,너의 이름은.,2017-01-04,124687400,9.5,25673400,25.9,28183044456,15053,1804,13.6,3500658,379,796,2017-02-03,F
5,5,1,OLD,20167904,라라랜드,2016-12-07,75353200,5.7,18046900,31.5,26637801628,8818,1228,16.2,3183415,200,365,2017-02-03,F
6,6,-1,OLD,20167324,라이언,2017-02-01,65816000,5.0,8303600,14.4,244855500,8035,229,2.9,32087,185,651,2017-02-03,F
7,7,7,OLD,20162873,레고 배트맨 무비,2017-02-09,25835000,2.0,19397000,301.3,32273000,2690,1850,220.2,3530,11,11,2017-02-03,F
8,8,-1,OLD,20165822,매기스 플랜,2017-01-25,15252000,1.2,1227300,8.8,236122800,1779,-90,-4.8,29393,64,98,2017-02-03,F
9,9,6,OLD,20168611,키코리키: 황금모자의 비밀,2017-01-25,7933500,0.6,3866500,95.1,209837100,1494,750,100.8,28348,38,41,2017-02-03,F
10,10,-2,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,10629000,0.8,-121300,-1.1,775900500,1431,-126,-8.1,101982,129,149,2017-02-03,F
1,1,0,OLD,20151228,공조,2017-01-18,3758373250,46.0,2059588682,121.2,48043361887,442556,239648,118.1,5869501,1099,5616,2017-02-04,
2,2,0,OLD,20151229,더 킹,2017-01-18,1428182708,17.5,704751190,97.4,39647549635,168326,81447,93.7,4836909,832,3513,2017-02-04,
3,3,0,OLD,20179281,컨택트,2017-02-02,1076729150,13.2,564096318,110,2037520782,126370,65364,107.1,246790,605,2414,2017-02-04,
4,4,1,OLD,20165443,모아나,2017-01-12,591333600,7.2,437886600,285.4,16179006307,73943,54286,276.2,2068165,562,1197,2017-02-04,
5,5,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,405987342,5.0,185767592,84.4,5629392365,46339,21071,83.4,669349,486,1255,2017-02-04,
6,6,0,OLD,20161872,너의 이름은.,2017-01-04,234927500,2.9,110240100,88.4,28417971956,28466,13413,89.1,3529124,383,743,2017-02-04,
7,7,0,OLD,20167904,라라랜드,2016-12-07,129415900,1.6,54062700,71.7,26767217528,14872,6054,68.7,3198287,199,360,2017-02-04,
8,8,0,OLD,20167324,라이언,2017-02-01,122513000,1.5,56697000,86.1,367368500,14480,6445,80.2,46567,205,567,2017-02-04,
9,9,0,OLD,20162873,레고 배트맨 무비,2017-02-09,101069200,1.2,75234200,291.2,133342200,12534,9844,365.9,16064,276,496,2017-02-04,
10,10,2,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,62431500,0.8,51114100,451.6,3095252500,8184,6609,419.6,413883,188,225,2017-02-04,
1,1,0,OLD,20151228,공조,2017-01-18,3758373250,71.3,2059588682,121.2,48043361887,442556,239648,118.1,5869501,1099,5616,2017-02-04,K
2,2,0,OLD,20151229,더 킹,2017-01-18,1428182708,27.1,704751190,97.4,39647549635,168326,81447,93.7,4836909,832,3513,2017-02-04,K
3,3,1,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,62431500,1.2,51114100,451.6,3095252500,8184,6609,419.6,413883,188,225,2017-02-04,K
4,4,-1,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,16080400,0.3,2380200,17.4,137748300,2044,308,17.7,17867,213,299,2017-02-04,K
5,5,1,OLD,20161725,마스터,2016-12-21,1798100,0.0,435100,31.9,58053405865,269,60,28.7,7147896,12,14,2017-02-04,K
6,6,3,OLD,20163019,장기왕 : 가락시장 레볼루션,2017-02-02,2082100,0.0,1481300,246.6,4796900,215,141,190.5,557,11,14,2017-02-04,K
7,7,1,OLD,20151181,여교사,2017-01-04,925000,0.0,276000,42.5,953386960,160,33,26,117046,7,7,2017-02-04,K
8,8,3,OLD,20160881,문영,2017-01-12,515000,0.0,150000,41.1,52391899,62,14,29.2,6966,5,7,2017-02-04,K
9,9,3,OLD,20150966,사랑하기 때문에,2017-01-04,195000,0.0,37000,23.4,2672328440,37,7,23.3,340729,4,4,2017-02-04,K
10,10,4,OLD,20163014,7년-그들이 없는 언론,2017-01-12,171000,0.0,2000,1.2,127626200,23,-2,-8,16299,4,4,2017-02-04,K
1,1,0,OLD,20179281,컨택트,2017-02-02,1076729150,37.1,564096318,110,2037520782,126370,65364,107.1,246790,605,2414,2017-02-04,F
2,2,1,OLD,20165443,모아나,2017-01-12,591333600,20.4,437886600,285.4,16179006307,73943,54286,276.2,2068165,562,1197,2017-02-04,F
3,3,-1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,405987342,14.0,185767592,84.4,5629392365,46339,21071,83.4,669349,486,1255,2017-02-04,F
4,4,0,OLD,20161872,너의 이름은.,2017-01-04,234927500,8.1,110240100,88.4,28417971956,28466,13413,89.1,3529124,383,743,2017-02-04,F
5,5,0,OLD,20167904,라라랜드,2016-12-07,129415900,4.5,54062700,71.7,26767217528,14872,6054,68.7,3198287,199,360,2017-02-04,F
6,6,0,OLD,20167324,라이언,2017-02-01,122513000,4.2,56697000,86.1,367368500,14480,6445,80.2,46567,205,567,2017-02-04,F
7,7,0,OLD,20162873,레고 배트맨 무비,2017-02-09,101069200,3.5,75234200,291.2,133342200,12534,9844,365.9,16064,276,496,2017-02-04,F
8,8,2,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,55527300,1.9,44898300,422.4,831427800,7355,5924,414,109337,161,196,2017-02-04,F
9,9,2,OLD,20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,39708000,1.4,31649500,392.7,299253500,5967,4738,385.5,44918,132,174,2017-02-04,F
10,10,-2,OLD,20165822,매기스 플랜,2017-01-25,21594100,0.7,6342100,41.6,257716900,2455,676,38,31848,60,86,2017-02-04,F
1,1,0,OLD,20151228,공조,2017-01-18,3407131600,45.6,-351241650,-9.3,51450493487,402889,-39667,-9,6272390,1094,5456,2017-02-05,
2,2,0,OLD,20151229,더 킹,2017-01-18,1305062900,17.4,-123119808,-8.6,40952612535,154446,-13880,-8.2,4991355,818,3369,2017-02-05,
3,3,0,OLD,20179281,컨택트,2017-02-02,946606900,12.7,-130122250,-12.1,2984127682,111552,-14818,-11.7,358342,598,2356,2017-02-05,
4,4,0,OLD,20165443,모아나,2017-01-12,628423400,8.4,37089800,6.3,16807429707,77871,3928,5.3,2146036,583,1248,2017-02-05,
5,5,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,339636900,4.5,-66350442,-16.3,5969029265,38653,-7686,-16.6,708002,473,1216,2017-02-05,
6,6,0,OLD,20161872,너의 이름은.,2017-01-04,210425700,2.8,-24501800,-10.4,28628397656,25533,-2933,-10.3,3554657,383,737,2017-02-05,
7,7,2,OLD,20162873,레고 배트맨 무비,2017-02-09,110014400,1.5,8945200,8.9,243356600,13516,982,7.8,29580,267,468,2017-02-05,
8,8,0,OLD,20167324,라이언,2017-02-01,108780400,1.5,-13732600,-11.2,476148900,12872,-1608,-11.1,59439,197,517,2017-02-05,
9,9,-2,OLD,20167904,라라랜드,2016-12-07,105754800,1.4,-23661100,-18.3,26872972328,12189,-2683,-18,3210476,201,356,2017-02-05,
10,10,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,68822800,0.9,6391300,10.2,3164075300,8972,788,9.6,422855,196,237,2017-02-05,
1,1,0,OLD,20151228,공조,2017-01-18,3407131600,70.9,-351241650,-9.3,51450493487,402889,-39667,-9,6272390,1094,5456,2017-02-05,K
2,2,0,OLD,20151229,더 킹,2017-01-18,1305062900,27.2,-123119808,-8.6,40952612535,154446,-13880,-8.2,4991355,818,3369,2017-02-05,K
3,3,0,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,68822800,1.4,6391300,10.2,3164075300,8972,788,9.6,422855,196,237,2017-02-05,K
4,4,0,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,18680000,0.4,2599600,16.2,156428300,2336,292,14.3,20203,212,290,2017-02-05,K
5,5,0,OLD,20161725,마스터,2016-12-21,1926000,0.0,127900,7.1,58055331865,281,12,4.5,7148177,12,13,2017-02-05,K
6,6,0,NEW,20081069,미워도 다시 한번,1968-07-16,305000,0.0,305000,100,13637000,150,150,100,6760,1,4,2017-02-05,K
7,7,0,OLD,20151181,여교사,2017-01-04,694500,0.0,-230500,-24.9,954081460,134,-26,-16.3,117180,4,4,2017-02-05,K
8,8,-2,OLD,20163019,장기왕 : 가락시장 레볼루션,2017-02-02,708600,0.0,-1373500,-66,5505500,90,-125,-58.1,647,11,12,2017-02-05,K
9,9,-1,OLD,20160881,문영,2017-01-12,396000,0.0,-119000,-23.1,52787899,44,-18,-29,7010,3,4,2017-02-05,K
10,10,-1,OLD,20150966,사랑하기 때문에,2017-01-04,195000,0.0,0,0,2672523440,37,0,0,340766,4,4,2017-02-05,K
1,1,0,OLD,20179281,컨택트,2017-02-02,946606900,35.4,-130122250,-12.1,2984127682,111552,-14818,-11.7,358342,598,2356,2017-02-05,F
2,2,0,OLD,20165443,모아나,2017-01-12,628423400,23.5,37089800,6.3,16807429707,77871,3928,5.3,2146036,583,1248,2017-02-05,F
3,3,0,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,339636900,12.7,-66350442,-16.3,5969029265,38653,-7686,-16.6,708002,473,1216,2017-02-05,F
4,4,0,OLD,20161872,너의 이름은.,2017-01-04,210425700,7.9,-24501800,-10.4,28628397656,25533,-2933,-10.3,3554657,383,737,2017-02-05,F
5,5,2,OLD,20162873,레고 배트맨 무비,2017-02-09,110014400,4.1,8945200,8.9,243356600,13516,982,7.8,29580,267,468,2017-02-05,F
6,6,0,OLD,20167324,라이언,2017-02-01,108780400,4.1,-13732600,-11.2,476148900,12872,-1608,-11.1,59439,197,517,2017-02-05,F
7,7,-2,OLD,20167904,라라랜드,2016-12-07,105754800,4.0,-23661100,-18.3,26872972328,12189,-2683,-18,3210476,201,356,2017-02-05,F
8,8,0,OLD,20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,58823400,2.2,3296100,5.9,890251200,7624,269,3.7,116961,162,201,2017-02-05,F
9,9,0,OLD,20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,43057500,1.6,3349500,8.4,342311000,6454,487,8.2,51372,136,181,2017-02-05,F
10,10,0,OLD,20165822,매기스 플랜,2017-01-25,19587300,0.7,-2006800,-9.3,277304200,2290,-165,-6.7,34138,61,89,2017-02-05,F
1,1,0,OLD,20151228,공조,2017-01-18,934708000,45.2,-2472423600,-72.6,52385201487,124410,-278479,-69.1,6396800,1018,5048,2017-02-06,
2,2,0,OLD,20151229,더 킹,2017-01-18,374987900,18.1,-930075000,-71.3,41327600435,50002,-104444,-67.6,5041357,768,3223,2017-02-06,
3,3,0,OLD,20179281,컨택트,2017-02-02,280998200,13.6,-665608700,-70.3,3265125882,36897,-74655,-66.9,395239,546,2327,2017-02-06,
4,4,1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,123567900,6.0,-216069000,-63.6,6092597165,15899,-22754,-58.9,723901,465,1324,2017-02-06,
5,5,-1,OLD,20165443,모아나,2017-01-12,82232100,4.0,-546191300,-86.9,16889661807,11293,-66578,-85.5,2157329,467,969,2017-02-06,
6,6,0,OLD,20161872,너의 이름은.,2017-01-04,67759100,3.3,-142666600,-67.8,28696156756,8883,-16650,-65.2,3563540,378,765,2017-02-06,
7,7,1,OLD,20167324,라이언,2017-02-01,42555600,2.1,-66224800,-60.9,518704500,6483,-6389,-49.6,65922,172,555,2017-02-06,
8,8,1,OLD,20167904,라라랜드,2016-12-07,44899600,2.2,-60855200,-57.5,26917871928,5876,-6313,-51.8,3216352,201,368,2017-02-06,
9,9,0,NEW,20150964,조작된 도시,2017-02-09,14528000,0.7,14528000,100,66744000,1816,1816,100,8837,9,9,2017-02-06,
10,10,3,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,9932100,0.5,-8747900,-46.8,166360400,1464,-872,-37.3,21667,197,283,2017-02-06,
1,1,0,OLD,20151228,공조,2017-01-18,934708000,69.3,-2472423600,-72.6,52385201487,124410,-278479,-69.1,6396800,1018,5048,2017-02-06,K
2,2,0,OLD,20151229,더 킹,2017-01-18,374987900,27.8,-930075000,-71.3,41327600435,50002,-104444,-67.6,5041357,768,3223,2017-02-06,K
3,3,0,NEW,20150964,조작된 도시,2017-02-09,14528000,1.1,14528000,100,66744000,1816,1816,100,8837,9,9,2017-02-06,K
4,4,0,OLD,20154342,뚜르: 내 생애 최고의 49일,2017-02-01,9932100,0.7,-8747900,-46.8,166360400,1464,-872,-37.3,21667,197,283,2017-02-06,K
5,5,-2,OLD,20163845,터닝메카드W: 블랙미러의 부활,2017-01-18,4193500,0.3,-64629300,-93.9,3168268800,598,-8374,-93.3,423453,99,111,2017-02-06,K
6,6,0,NEW,20166421,재심,2017-02-15,3080000,0.2,3080000,100,17370000,422,422,100,2536,3,3,2017-02-06,K
7,7,0,NEW,20151230,원라인,2017-03-29,1692000,0.1,1692000,100,1692000,282,282,100,282,1,1,2017-02-06,K
8,8,0,NEW,20158799,눈길,2017-03-01,1844000,0.1,1844000,100,10612000,242,242,100,1468,2,3,2017-02-06,K
9,9,-4,OLD,20161725,마스터,2016-12-21,955500,0.1,-970500,-50.4,58056287365,172,-109,-38.8,7148349,13,14,2017-02-06,K
10,10,0,NEW,19608020,이 생명 다하도록, ,314000,0.0,314000,100,7118000,157,157,100,3554,1,3,2017-02-06,K
1,1,0,OLD,20179281,컨택트,2017-02-02,280998200,39.1,-665608700,-70.3,3265125882,36897,-74655,-66.9,395239,546,2327,2017-02-06,F
2,2,1,OLD,20168688,레지던트 이블: 파멸의 날,2017-01-25,123567900,17.2,-216069000,-63.6,6092597165,15899,-22754,-58.9,723901,465,1324,2017-02-06,F
3,3,-1,OLD,20165443,모아나,2017-01-12,82232100,11.4,-546191300,-86.9,16889661807,11293,-66578,-85.5,2157329,467,969,2017-02-06,F
4,4,0,OLD,20161872,너의 이름은.,2017-01-04,67759100,9.4,-142666600,-67.8,28696156756,8883,-16650,-65.2,3563540,378,765,2017-02-06,F
5,5,1,OLD,20167324,라이언,2017-02-01,42555600,5.9,-66224800,-60.9,518704500,6483,-6389,-49.6,65922,172,555,2017-02-06,F
