rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,Nation
5,5,0,OLD,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,23536500,3.4,-24346400,-50.8,351268300,3305,-2635,-44.4,45695,148,225,2018-01-02,_F
6,6,0,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,38460000,5.5,3369500,9.6,8609436561,2913,-385,-11.7,952758,37,63,2018-01-02,_F
7,7,0,OLD,20176049,패터슨,2017-12-21,8779500,1.3,-14264600,-61.9,269659900,1166,-1478,-55.9,33087,40,78,2018-01-02,_F
8,8,1,OLD,20134046,월터의 상상은 현실이 된다,2013-12-31,8772500,1.3,-11213500,-56.1,6977273099,1137,-1120,-49.6,953797,76,120,2018-01-02,_F
9,9,-1,OLD,20179942,러빙 빈센트,2017-11-09,8347100,1.2,-13130900,-61.1,3091281961,1082,-1350,-55.5,388054,39,63,2018-01-02,_F
10,10,4,OLD,20172702,세 번째 살인,2017-12-14,6670500,1.0,756800,12.8,252979400,980,311,46.5,31010,54,58,2018-01-02,_F
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1622619700,32.9,-582821100,-26.4,79893706032,215987,-78352,-26.6,9966473,1241,5724,2018-01-03,
2,2,0,OLD,20170590,1987,2017-12-27,1329337000,26.9,-314099600,-19.1,22687239737,174979,-42268,-19.5,2865772,964,4231,2018-01-03,
3,3,0,NEW,20171909,쥬만지: 새로운 세계,2018-01-03,946055400,19.2,946055400,100,967150400,124781,124781,100,127355,724,3110,2018-01-03,
4,4,0,NEW,20177104,페르디난드,2018-01-03,377615000,7.7,377615000,100,389865000,55641,55641,100,57299,496,956,2018-01-03,
5,5,-2,OLD,20170402,강철비,2017-12-14,216057300,4.4,-142092300,-39.7,33513333066,28596,-19526,-40.6,4205309,518,1225,2018-01-03,
6,6,-2,OLD,20179462,위대한 쇼맨,2017-12-20,197451900,4.0,-71787600,-26.7,7633666300,25851,-9326,-26.5,935683,366,833,2018-01-03,
7,7,-2,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,48771800,1.0,-75025700,-60.6,3552985500,7052,-10877,-60.7,474339,153,178,2018-01-03,
8,8,-1,OLD,20176947,원더,2017-12-27,33562000,0.7,-52031600,-60.8,910094900,4560,-6837,-60,116959,128,258,2018-01-03,
9,9,-1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,27520000,0.6,-22839500,-45.4,6035975700,4024,-3176,-44.1,798717,87,111,2018-01-03,
10,10,-4,OLD,20176082,몬스터 패밀리,2017-12-21,23183700,0.5,-63686300,-73.3,2847029700,3466,-9212,-72.7,384279,98,105,2018-01-03,
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1622619700,50.4,-582821100,-26.4,79893706032,215987,-78352,-26.6,9966473,1241,5724,2018-01-03,_K
2,2,0,OLD,20170590,1987,2017-12-27,1329337000,41.3,-314099600,-19.1,22687239737,174979,-42268,-19.5,2865772,964,4231,2018-01-03,_K
3,3,0,OLD,20170402,강철비,2017-12-14,216057300,6.7,-142092300,-39.7,33513333066,28596,-19526,-40.6,4205309,518,1225,2018-01-03,_K
4,4,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,27520000,0.9,-22839500,-45.4,6035975700,4024,-3176,-44.1,798717,87,111,2018-01-03,_K
5,5,0,NEW,20176104,그것만이 내 세상,2018-01-17,14246000,0.4,14246000,100,17558000,1584,1584,100,1998,6,7,2018-01-03,_K
6,6,0,NEW,20168161,1급기밀,2018-01-24,3656000,0.1,3656000,100,12218000,457,457,100,1449,2,2,2018-01-03,_K
7,7,1,OLD,19748089,실록 김두한,1974-12-22,356000,0.0,144000,67.9,4983000,178,72,67.9,2489,1,2,2018-01-03,_K
8,8,1,OLD,20165748,꾼,2017-11-22,512000,0.0,12000,2.4,31313541795,102,2,2,4018337,6,6,2018-01-03,_K
9,9,-3,OLD,20176769,광인옥한흠,2017-12-28,456500,0.0,-493200,-51.9,16642700,73,-61,-45.5,2216,4,4,2018-01-03,_K
10,10,-5,OLD,20175830,돌아와요 부산항애(愛),2018-01-17,490500,0.0,-2267500,-82.2,18248500,70,-366,-83.9,2297,7,8,2018-01-03,_K
1,1,0,NEW,20171909,쥬만지: 새로운 세계,2018-01-03,946055400,55.0,946055400,100,967150400,124781,124781,100,127355,724,3110,2018-01-03,_F
2,2,0,NEW,20177104,페르디난드,2018-01-03,377615000,22.0,377615000,100,389865000,55641,55641,100,57299,496,956,2018-01-03,_F
3,3,-2,OLD,20179462,위대한 쇼맨,2017-12-20,197451900,11.5,-71787600,-26.7,7633666300,25851,-9326,-26.5,935683,366,833,2018-01-03,_F
4,4,-2,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,48771800,2.8,-75025700,-60.6,3552985500,7052,-10877,-60.7,474339,153,178,2018-01-03,_F
5,5,-1,OLD,20176947,원더,2017-12-27,33562000,2.0,-52031600,-60.8,910094900,4560,-6837,-60,116959,128,258,2018-01-03,_F
6,6,-3,OLD,20176082,몬스터 패밀리,2017-12-21,23183700,1.3,-63686300,-73.3,2847029700,3466,-9212,-72.7,384279,98,105,2018-01-03,_F
7,7,-2,OLD,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,14341500,0.8,-9195000,-39.1,365609800,2015,-1290,-39,47710,106,113,2018-01-03,_F
8,8,7,OLD,19980048,원더풀 라이프,2001-12-09,14165500,0.8,11913500,529,25702500,1578,1222,343.3,3189,17,17,2018-01-03,_F
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,9702600,0.6,1355500,16.2,3100984561,1261,179,16.5,389315,39,55,2018-01-03,_F
10,10,-3,OLD,20176049,패터슨,2017-12-21,8718000,0.5,-61500,-0.7,278377900,1140,-26,-2.2,34227,39,78,2018-01-03,_F
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1629898600,34.5,7278900,0.4,81523604632,217032,1045,0.5,10183505,1226,5525,2018-01-04,
2,2,0,OLD,20170590,1987,2017-12-27,1240939300,26.2,-88397700,-6.6,23928179037,163429,-11550,-6.6,3029201,986,4260,2018-01-04,
3,3,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,817351100,17.3,-128704300,-13.6,1784501500,107670,-17111,-13.7,235025,746,3108,2018-01-04,
4,4,0,OLD,20177104,페르디난드,2018-01-03,348740800,7.4,-28874200,-7.6,738605800,51461,-4180,-7.5,108760,578,1095,2018-01-04,
5,5,0,OLD,20170402,강철비,2017-12-14,193710700,4.1,-22346600,-10.3,33707043766,25610,-2986,-10.4,4230919,502,1126,2018-01-04,
6,6,0,OLD,20179462,위대한 쇼맨,2017-12-20,186925500,4.0,-10526400,-5.3,7820591800,24109,-1742,-6.7,959792,348,792,2018-01-04,
7,7,44,OLD,20161872,너의 이름은.,2017-01-04,96383800,2.0,96114300,35663.9,29663633456,13070,13038,40743.8,3687473,115,206,2018-01-04,
8,8,-1,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,38617200,0.8,-10154600,-20.8,3591602700,5566,-1486,-21.1,479905,137,154,2018-01-04,
9,9,-1,OLD,20176947,원더,2017-12-27,38756100,0.8,5194100,15.5,948851000,5228,668,14.6,122187,143,282,2018-01-04,
10,10,-1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,23784900,0.5,-3735100,-13.6,6059760600,3558,-466,-11.6,802275,87,110,2018-01-04,
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,1629898600,52.5,7278900,0.4,81523604632,217032,1045,0.5,10183505,1226,5525,2018-01-04,_K
2,2,0,OLD,20170590,1987,2017-12-27,1240939300,40.0,-88397700,-6.6,23928179037,163429,-11550,-6.6,3029201,986,4260,2018-01-04,_K
3,3,0,OLD,20170402,강철비,2017-12-14,193710700,6.2,-22346600,-10.3,33707043766,25610,-2986,-10.4,4230919,502,1126,2018-01-04,_K
4,4,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,23784900,0.8,-3735100,-13.6,6059760600,3558,-466,-11.6,802275,87,110,2018-01-04,_K
5,5,1,OLD,20168161,1급기밀,2018-01-24,6075000,0.2,2419000,66.2,18293000,675,218,47.7,2124,3,3,2018-01-04,_K
6,6,0,NEW,20174323,B급 며느리,2018-01-17,4265000,0.1,4265000,100,5127500,552,552,100,729,2,2,2018-01-04,_K
7,7,0,NEW,20175930,피의 연대기,2018-01-18,1400000,0.0,1400000,100,2193000,175,175,100,291,1,1,2018-01-04,_K
8,8,0,NEW,20173835,엄마친구 4,2018-01-04,774000,0.0,774000,100,774000,130,130,100,130,20,20,2018-01-04,_K
9,9,5,OLD,20160477,나의 연기 워크샵,2017-12-28,602500,0.0,266500,79.3,7750000,68,19,38.8,1018,11,12,2018-01-04,_K
10,10,7,OLD,20170272,산상수훈,2017-12-07,304000,0.0,158000,108.2,287989000,53,32,152.4,40183,2,3,2018-01-04,_K
1,1,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,817351100,50.3,-128704300,-13.6,1784501500,107670,-17111,-13.7,235025,746,3108,2018-01-04,_F
2,2,0,OLD,20177104,페르디난드,2018-01-03,348740800,21.5,-28874200,-7.6,738605800,51461,-4180,-7.5,108760,578,1095,2018-01-04,_F
3,3,0,OLD,20179462,위대한 쇼맨,2017-12-20,186925500,11.5,-10526400,-5.3,7820591800,24109,-1742,-6.7,959792,348,792,2018-01-04,_F
4,4,32,OLD,20161872,너의 이름은.,2017-01-04,96383800,5.9,96114300,35663.9,29663633456,13070,13038,40743.8,3687473,115,206,2018-01-04,_F
5,5,-1,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,38617200,2.4,-10154600,-20.8,3591602700,5566,-1486,-21.1,479905,137,154,2018-01-04,_F
6,6,-1,OLD,20176947,원더,2017-12-27,38756100,2.4,5194100,15.5,948851000,5228,668,14.6,122187,143,282,2018-01-04,_F
7,7,-1,OLD,20176082,몬스터 패밀리,2017-12-21,18000900,1.1,-5182800,-22.4,2865030600,2824,-642,-18.5,387103,90,95,2018-01-04,_F
8,8,-1,OLD,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,11614500,0.7,-2727000,-19,377224300,1640,-375,-18.6,49350,103,108,2018-01-04,_F
9,9,-1,OLD,19980048,원더풀 라이프,2001-12-09,10059800,0.6,-4105700,-29,35762300,1338,-240,-15.2,4527,49,96,2018-01-04,_F
10,10,1,OLD,20179985,코코,2018-01-11,9014000,0.6,-766000,-7.8,56604000,1062,-26,-2.4,5247,4,5,2018-01-04,_F
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,2251471243,36.4,621572643,38.1,83775075875,268181,51149,23.6,10451686,1211,5497,2018-01-05,
2,2,0,OLD,20170590,1987,2017-12-27,1708090697,27.6,467151397,37.6,25636269734,202189,38760,23.7,3231390,1012,4456,2018-01-05,
3,3,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,1142337080,18.5,324985980,39.8,2926838580,135352,27682,25.7,370377,750,3200,2018-01-05,
4,4,0,OLD,20177104,페르디난드,2018-01-03,363712300,5.9,14971500,4.3,1102318100,48424,-3037,-5.9,157184,631,1244,2018-01-05,
5,5,1,OLD,20179462,위대한 쇼맨,2017-12-20,242077900,3.9,55152400,29.5,8062669700,28042,3933,16.3,987834,346,799,2018-01-05,
6,6,-1,OLD,20170402,강철비,2017-12-14,228568100,3.7,34857400,18,33935611866,27292,1682,6.6,4258211,495,1081,2018-01-05,
7,7,2,OLD,20176947,원더,2017-12-27,49733777,0.8,10977677,28.3,998584777,5943,715,13.7,128130,157,297,2018-01-05,
8,8,-1,OLD,20161872,너의 이름은.,2017-01-04,45987700,0.7,-50396100,-52.3,29709621156,5519,-7551,-57.8,3692992,121,211,2018-01-05,
9,9,-1,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,33076900,0.5,-5540300,-14.3,3624679600,4230,-1336,-24,484135,140,156,2018-01-05,
10,10,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,23795500,0.4,10600,0,6083556100,3202,-356,-10,805477,93,115,2018-01-05,
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,2251471243,53.4,621572643,38.1,83775075875,268181,51149,23.6,10451686,1211,5497,2018-01-05,_K
2,2,0,OLD,20170590,1987,2017-12-27,1708090697,40.5,467151397,37.6,25636269734,202189,38760,23.7,3231390,1012,4456,2018-01-05,_K
3,3,0,OLD,20170402,강철비,2017-12-14,228568100,5.4,34857400,18,33935611866,27292,1682,6.6,4258211,495,1081,2018-01-05,_K
4,4,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,23795500,0.6,10600,0,6083556100,3202,-356,-10,805477,93,115,2018-01-05,_K
5,5,5,OLD,20170272,산상수훈,2017-12-07,2405000,0.1,2101000,691.1,290394000,301,248,467.9,40484,2,3,2018-01-05,_K
6,6,0,NEW,20172404,올드마린보이,2017-11-02,574000,0.0,574000,100,61982800,82,82,100,8650,1,1,2018-01-05,_K
7,7,4,OLD,20173581,기억의 밤,2017-11-29,250000,0.0,0,0,10647904660,50,0,0,1386861,5,5,2018-01-05,_K
8,8,8,OLD,20160465,메리 크리스마스 미스터 모,2017-12-14,287000,0.0,185000,181.4,26488700,43,29,207.1,3770,7,7,2018-01-05,_K
9,8,5,OLD,20174601,초행,2017-12-07,327000,0.0,120000,58,53367500,43,14,48.3,6911,7,7,2018-01-05,_K
10,10,4,OLD,20176769,광인옥한흠,2017-12-28,257000,0.0,71500,38.5,17085200,38,13,52,2279,4,4,2018-01-05,_K
1,1,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,1142337080,58.1,324985980,39.8,2926838580,135352,27682,25.7,370377,750,3200,2018-01-05,_F
2,2,0,OLD,20177104,페르디난드,2018-01-03,363712300,18.5,14971500,4.3,1102318100,48424,-3037,-5.9,157184,631,1244,2018-01-05,_F
3,3,0,OLD,20179462,위대한 쇼맨,2017-12-20,242077900,12.3,55152400,29.5,8062669700,28042,3933,16.3,987834,346,799,2018-01-05,_F
4,4,2,OLD,20176947,원더,2017-12-27,49733777,2.5,10977677,28.3,998584777,5943,715,13.7,128130,157,297,2018-01-05,_F
5,5,-1,OLD,20161872,너의 이름은.,2017-01-04,45987700,2.3,-50396100,-52.3,29709621156,5519,-7551,-57.8,3692992,121,211,2018-01-05,_F
6,6,-1,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,33076900,1.7,-5540300,-14.3,3624679600,4230,-1336,-24,484135,140,156,2018-01-05,_F
7,7,0,OLD,20176082,몬스터 패밀리,2017-12-21,15534600,0.8,-2466300,-13.7,2880565200,2131,-693,-24.5,389234,88,94,2018-01-05,_F
8,8,0,OLD,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,10395800,0.5,-1218700,-10.5,387620100,1323,-317,-19.3,50673,100,105,2018-01-05,_F
9,9,0,OLD,19980048,원더풀 라이프,2001-12-09,11118500,0.6,1058700,10.5,46880800,1303,-35,-2.6,5830,51,95,2018-01-05,_F
10,10,1,OLD,20176049,패터슨,2017-12-21,8788800,0.4,1282200,17.1,294673300,990,11,1.1,36196,40,54,2018-01-05,_F
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,4605271262,36.9,2353800019,104.5,88380347137,548337,280156,104.5,11000023,1260,5536,2018-01-06,
2,2,0,OLD,20170590,1987,2017-12-27,3672225298,29.5,1964134601,115,29308495032,436755,234566,116,3668145,1094,4812,2018-01-06,
3,3,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,2271361970,18.2,1129024890,98.8,5198200550,268765,133413,98.6,639142,780,3195,2018-01-06,
4,4,0,OLD,20177104,페르디난드,2018-01-03,765120800,6.1,401408500,110.4,1867438900,100205,51781,106.9,257389,698,1595,2018-01-06,
5,5,1,OLD,20170402,강철비,2017-12-14,410684600,3.3,182116500,79.7,34346296466,49258,21966,80.5,4307469,457,943,2018-01-06,
6,6,-1,OLD,20179462,위대한 쇼맨,2017-12-20,378607600,3.0,136529700,56.4,8441277300,43965,15923,56.8,1031799,353,751,2018-01-06,
7,7,0,OLD,20176947,원더,2017-12-27,83831368,0.7,34097591,68.6,1082416145,10001,4058,68.3,138131,144,261,2018-01-06,
8,8,1,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,54769000,0.4,21692100,65.6,3679448600,7139,2909,68.8,491274,159,198,2018-01-06,
9,9,-1,OLD,20161872,너의 이름은.,2017-01-04,51849300,0.4,5861600,12.7,29761470456,6225,706,12.8,3699217,120,197,2018-01-06,
10,10,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,29661900,0.2,5866400,24.7,6113218000,3725,523,16.3,809202,93,107,2018-01-06,
1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,4605271262,52.8,2353800019,104.5,88380347137,548337,280156,104.5,11000023,1260,5536,2018-01-06,_K
2,2,0,OLD,20170590,1987,2017-12-27,3672225298,42.1,1964134601,115,29308495032,436755,234566,116,3668145,1094,4812,2018-01-06,_K
3,3,0,OLD,20170402,강철비,2017-12-14,410684600,4.7,182116500,79.7,34346296466,49258,21966,80.5,4307469,457,943,2018-01-06,_K
4,4,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,29661900,0.3,5866400,24.7,6113218000,3725,523,16.3,809202,93,107,2018-01-06,_K
5,5,0,OLD,20170272,산상수훈,2017-12-07,3331000,0.0,926000,38.5,293725000,422,121,40.2,40906,3,3,2018-01-06,_K
6,6,4,OLD,20176769,광인옥한흠,2017-12-28,1490500,0.0,1233500,480,18575700,178,140,368.4,2457,5,6,2018-01-06,_K
7,7,1,OLD,20174601,초행,2017-12-07,791000,0.0,464000,141.9,54158500,107,64,148.8,7018,9,11,2018-01-06,_K
8,8,0,NEW,20177342,내게 남은 사랑을,2017-11-02,540000,0.0,540000,100,181233600,90,90,100,27504,1,1,2018-01-06,_K
9,9,-3,OLD,20172404,올드마린보이,2017-11-02,364000,0.0,-210000,-36.6,62346800,52,-30,-36.6,8702,1,1,2018-01-06,_K
10,10,1,OLD,20174663,돌아온다,2017-12-07,323000,0.0,150000,86.7,84535300,51,23,82.1,13023,4,4,2018-01-06,_K
1,1,0,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,2271361970,60.8,1129024890,98.8,5198200550,268765,133413,98.6,639142,780,3195,2018-01-06,_F
2,2,0,OLD,20177104,페르디난드,2018-01-03,765120800,20.5,401408500,110.4,1867438900,100205,51781,106.9,257389,698,1595,2018-01-06,_F
3,3,0,OLD,20179462,위대한 쇼맨,2017-12-20,378607600,10.1,136529700,56.4,8441277300,43965,15923,56.8,1031799,353,751,2018-01-06,_F
